,author,body,number,created_at,empty
151,bors-servo,:broken_heart: Test failed - [checks-github](https://github.com/servo/servo/runs/4574960834?check_suite_focus=true),28639,2021-12-19T15:09:05Z,0
152,jdm,"```
  ▶ TIMEOUT [expected OK] b'/eventsource/event-data.html'
  │ 
  └ error: XDG_RUNTIME_DIR not set in the environment.

  ▶ Unexpected subtest result in /eventsource/event-data.html:
  │ TIMEOUT [expected PASS] b'EventSource: lines and data parsing'
  └   → Test timed out

1 unexpected results that are NOT known-intermittents:
  ▶ TIMEOUT [expected OK] b'/eventsource/event-data.html'
  │ 
  └ error: XDG_RUNTIME_DIR not set in the environment.

  ▶ Unexpected subtest result in /eventsource/event-data.html:
  │ TIMEOUT [expected PASS] b'EventSource: lines and data parsing'
  └   → Test timed out

  ▶ TIMEOUT [expected OK] b'/fetch/range/general.window.html'
  │ 
  └ error: XDG_RUNTIME_DIR not set in the environment.

  ▶ Unexpected subtest result in /fetch/range/general.window.html:
  │ TIMEOUT [expected FAIL] b'Fetch with range header will be sent with Accept-Encoding: identity'
  └   → Test timed out
```
Time to see if that's a stable set of timeouts.",28639,2021-12-19T17:03:31Z,0
153,jdm,@bors-servo retry,28639,2021-12-19T17:03:36Z,0
154,bors-servo,:hourglass: Trying commit 1830cc8b258c52d944f562deefe47cfe453b7f75 with merge 827d5011af4d9307e61a0e7450e6f89ed196055f...,28639,2021-12-19T17:03:40Z,0
155,negator,"It appears to be an issue with file fetches:
https://github.com/servo/servo/blob/8dc59c698529bf7ca45f06f468311414dd132fce/tests/wpt/web-platform-tests/fetch/range/general.window.js#L27

https://github.com/servo/servo/blob/8dc59c698529bf7ca45f06f468311414dd132fce/tests/wpt/web-platform-tests/eventsource/event-data.html#L25
",28639,2021-12-19T18:31:04Z,0
156,bors-servo,:broken_heart: Test failed - [checks-github](https://github.com/servo/servo/runs/4575864349?check_suite_focus=true),28639,2021-12-19T19:19:31Z,0
157,jdm,"Same tests failed, so hopefully it's reproducible locally as well!",28639,2021-12-19T20:10:44Z,0
158,jdm,"In case you're unaware, `./mach test-wpt tests/wpt/web-platform-tests/eventsource/event-data.html` and `./mach test-wpt tests/wpt/web-platform-tests/fetch/range/general.window.html` should be able to run those tests locally.",28639,2021-12-19T20:12:09Z,0
159,negator,"~It may be fixed now.~  Those wpt tests pass locally.

The issue was that the body needs to be streamed as a separate parallel task, otherwise we attempt to stream the entire payload at once. Which, in the case of an eventsource, may never end.

https://github.com/servo/servo/blob/66cad685b8447abdb10b22dc81e13bafdd339572/components/net/http_loader.rs#L1869


We also need to yield to allow the body streaming future to start:
https://github.com/servo/servo/blob/66cad685b8447abdb10b22dc81e13bafdd339572/components/net/http_loader.rs#L1916


***EDIT*: It appears some websites are hanging when they did not previously, so it appears there is still an issue here. This is not ready for testing yet.**",28639,2021-12-21T00:15:27Z,0
160,jdm,@bors-servo try=wpt,28639,2021-12-21T14:33:00Z,0
161,bors-servo,:hourglass: Trying commit 93410c2992920fe86bcd0392d09d592cb9ea2cbb with merge 10353201d39707f7547949355c11a1270dbb4f11...,28639,2021-12-21T14:33:05Z,0
162,bors-servo,":sunny: Test successful - [checks-github](https://github.com/servo/servo/runs/4597329451?check_suite_focus=true), [status-taskcluster](https://community-tc.services.mozilla.com/tasks/groups/d4qiEbNmSsSi5Cp4vy8myw)
State: approved= try=True",28639,2021-12-21T16:23:34Z,0
163,jdm,@bors-servo try,28639,2021-12-22T01:02:42Z,0
164,bors-servo,:hourglass: Trying commit 35aea8420346ba780b1f032119aa8b0e9e722069 with merge 487244c00d6204b9729128a9dce53c82b2f87f34...,28639,2021-12-22T01:02:45Z,0
165,negator,"Seeing some issues with test-tidy that aren't clear:
```
un python3 ./mach test-tidy --no-progress --all
 0:04.95 INFO Diffing old and new manifests /home/runner/work/servo/servo/tests/wpt/metadata/MANIFEST.json
 0:11.97 INFO Diffing old and new manifests /home/runner/work/servo/servo/tests/wpt/mozilla/meta/MANIFEST.json
 0:12.19 INFO Diffing old and new manifests /home/runner/work/servo/servo/tests/wpt/webgl/meta/MANIFEST.json
 0:12.68 INFO Diffing old and new manifests /home/runner/work/servo/servo/tests/wpt/webgpu/meta/MANIFEST.json

Checking the config file...

Checking the wpt manifest file...

Checking directories for correct file extensions...

Running the WPT lint on ./tests/wpt/web-platform-tests/...

Running the WPT lint on ./tests/wpt/mozilla/tests/...

Checking files for tidiness...

./python/mach/mach/config.py:372: E126 continuation line over-indented for hanging indent

./python/mach/mach/__init__.py:0: file is empty

./python/mach/mach/main.py:105: E302 expected 2 blank lines, found 1

./python/mach/mach/main.py:530: E741 ambiguous variable name 'l'

./python/mach/mach/main.py:534: E741 ambiguous variable name 'l'

./python/mach/mach/mixin/__init__.py:0: file is empty

Running the dependency licensing lint...

info: downloading component 'rustfmt'
info: installing component 'rustfmt'
Ubuntu clang-format version 11.0.0-2~ubuntu20.04.1
clang-format: wrong version (v13 required). Skipping CPP formatting.
Error: Process completed with exit code 1.
```

any ideas?",28639,2021-12-22T02:03:04Z,0
166,jdm,"Huh, I guess that's from https://github.com/servo/servo/pull/28648 but `test-tidy` doesn't actually get run during the CI builds as part of the merge. You can ignore those.",28639,2021-12-22T02:15:06Z,0
167,jdm,However it looks like there's a change to Cargo.lock that didn't get committed which will need to be included for tests to run.,28639,2021-12-22T02:16:12Z,0
168,negator,"Got it. I've been using a patch of `mozjs` which bumps the Xcode version requirements, and sometimes forget to commit the `Cargo.[toml|lock]` files",28639,2021-12-22T02:22:01Z,0
169,negator,"Hmm, same failure. Lock file is up to date.",28639,2021-12-22T03:33:37Z,0
170,jdm,@bors-servo try,28639,2021-12-22T04:52:08Z,0
171,bors-servo,:hourglass: Trying commit a56a3490b4166b2ad30f7bd67186a11cc27c7173 with merge 8ad6d87e498ceca31f6db88b8577540ce97ea388...,28639,2021-12-22T04:52:12Z,0
172,jdm,The tidy failures will be fixed by #28649.,28639,2021-12-22T04:54:30Z,0
173,bors-servo,:broken_heart: Test failed - [checks-github](https://github.com/servo/servo/runs/4607341673?check_suite_focus=true),28639,2021-12-22T13:28:36Z,0
174,jdm,"Hmm, there's a huge volume of new timeouts in tests. I suspect something about a56a349 isn't working right.",28639,2021-12-22T14:22:28Z,0
175,negator,"Looks like it's file download timeouts.

I think the issue is related to: https://github.com/servo/servo/pull/28639#discussion_r773298869

`thread_pool` is a weak reference. Removing it as a field in CoreResourceManager probably deallocated it before it could be used in Filemanager.",28639,2021-12-22T17:05:01Z,0
176,jdm,@bors-servo try,28639,2021-12-22T21:20:13Z,0
177,bors-servo,:hourglass: Trying commit 587fda460b2988944bfbf8309bfbfadd9fb623fb with merge 7241b2955da6258e762830de91c74a1c4a41fe6e...,28639,2021-12-22T21:20:16Z,0
178,bors-servo,:broken_heart: Test failed - [checks-github](https://github.com/servo/servo/runs/4612897407?check_suite_focus=true),28639,2021-12-23T00:00:33Z,0
179,jdm,@bors-servo try,28639,2021-12-23T15:19:46Z,0
180,bors-servo,:hourglass: Trying commit 43ef6924497fa38e05f6c70f1ed9ba4bd2983c89 with merge a627c9e90d11c618cd129177e5f40bb69b536615...,28639,2021-12-23T15:19:49Z,0
181,negator,@jdm Can we ensure this gets squash merged?,28639,2021-12-23T16:50:36Z,0
182,bors-servo,":sunny: Test successful - [checks-github](https://github.com/servo/servo/runs/4620484205?check_suite_focus=true), [status-taskcluster](https://community-tc.services.mozilla.com/tasks/groups/Tg1mAFuCTMKV1Byp255vQg)
State: approved= try=True",28639,2021-12-23T17:28:16Z,0
183,jdm,"Homu only supports using a merge commit, so you will need to do the squash yourself before this is merged.",28639,2021-12-23T18:54:55Z,0
184,jdm,"@bors-servo r+
Thank you for digging into this!",28639,2022-01-01T18:14:05Z,0
185,bors-servo,":pushpin: Commit 903e0cd has been approved by `jdm`

<!-- @bors-servo r=jdm 903e0cd8570353b0ecef33d094464166869b9eb3 -->",28639,2022-01-01T18:14:06Z,0
186,bors-servo,:hourglass: Testing commit 903e0cd8570353b0ecef33d094464166869b9eb3 with merge b06eb38f565bfae67a36a2ba139925b5cc9820ea...,28639,2022-01-01T18:14:10Z,0
187,bors-servo,":sunny: Test successful - [checks-github](https://github.com/servo/servo/runs/4681036216?check_suite_focus=true), [status-taskcluster](https://community-tc.services.mozilla.com/tasks/groups/MdXtv6JPTvmCi4VakqWX7A)
Approved by: jdm
Pushing b06eb38f565bfae67a36a2ba139925b5cc9820ea to master...",28639,2022-01-01T20:39:19Z,0
188,jdm,Strange - linux builds are supposed to be using (and including dynamic libraries with) up to date GStreamer dependencies.,28657,2021-12-31T17:19:44Z,0
189,jdm,"Oh, I see - https://github.com/servo/servo/blob/21bbca4609419923b02b8801c383cac877476192/python/servo/package_commands.py#L486-L507 doesn't include any special gstreamer packaging, so I guess we currently rely on users having an up to date gstreamer-1.0-plugins-bad package installed.",28657,2021-12-31T17:23:44Z,0
190,mrl5,"I'm running Funtoo Linux (distro that was forked from Gentoo Linux years ago). Here are my versions:
* `media-libs/gstreamer-1.14.4` with `USE=""caps introspection nls orc unwind -test""`
* `media-libs/gst-plugins-bad-1.14.3` with `USE=""X bzip2 egl gtk introspection nls opengl orc -gles2 -test -vcd -vnc -wayland""`
* `sys-libs/libunwind-1.2.1-r3` with `USE=""static-libs -debug -debug-frame -doc -libatomic -lzma""`


let me know if you need more info about my env",28657,2021-12-31T17:26:36Z,0
191,jdm,I believe Servo expects a gstreamer version >= 1.16.,28657,2021-12-31T17:40:31Z,0
192,mrl5,"> I believe Servo expects a gstreamer version >= 1.16.

Indeed that was a case. I updated `gstreamer`, `gst-plugins-bad` and `gst-plugins-base` to `1.16` and now I have `servo` working.

Thanks @jdm :) (btw 1.14 is quite old lol...)

for the future is there any place where runtime dependencies are listed of only insiders like you know that its `>= 1.16`?",28657,2021-12-31T18:38:53Z,0
193,jdm,"I don't think so! It probably belongs in the readme, as well as on https://github.com/servo/download.servo.org/blob/master/index.html somewhere.",28657,2021-12-31T19:20:33Z,0
194,jdm,"@bors-servo r+
Thanks!",28658,2022-01-01T18:30:13Z,0
195,bors-servo,":pushpin: Commit 83824f5 has been approved by `jdm`

<!-- @bors-servo r=jdm 83824f599de3a79559aaf600fba4ed07cfde6b6c -->",28658,2022-01-01T18:30:14Z,0
196,bors-servo,:hourglass: Testing commit 83824f599de3a79559aaf600fba4ed07cfde6b6c with merge 8d217ba6ccbfa5a8336c6900fe118a74aecfae24...,28658,2022-01-01T20:39:24Z,0
197,bors-servo,":sunny: Test successful - [checks-github](https://github.com/servo/servo/runs/4681514524?check_suite_focus=true), [status-taskcluster](https://community-tc.services.mozilla.com/tasks/groups/R7Sa04yDRaCFNiTXM-Uytg)
Approved by: jdm
Pushing 8d217ba6ccbfa5a8336c6900fe118a74aecfae24 to master...",28658,2022-01-01T22:55:46Z,0
198,bors-servo,:umbrella: The latest upstream changes (presumably #28547) made this pull request unmergeable. Please resolve the merge conflicts.,28552,2021-07-24T16:31:33Z,0
199,highfive,"Thanks for the pull request, and welcome! The Servo team is excited to review your changes, and you should hear from @mbrubeck (or someone else) soon.",20269,2018-03-11T02:35:05Z,0
200,highfive,"Heads up! This PR modifies the following files:
 * @asajeffrey: components/script/script_thread.rs, components/script/dom/workletglobalscope.rs, components/script/dom/paintworkletglobalscope.rs
 * @kichjang: components/script/script_thread.rs, components/script/dom/workletglobalscope.rs, components/script/dom/paintworkletglobalscope.rs
 * @fitzgen: components/script/script_thread.rs, components/script/dom/workletglobalscope.rs, components/script/dom/paintworkletglobalscope.rs
 * @emilio: components/layout/display_list/builder.rs",20269,2018-03-11T02:35:06Z,0
201,highfive,"<img src=""http://www.joshmatthews.net/warning.svg"" alt=""warning"" height=20> **Warning** <img src=""http://www.joshmatthews.net/warning.svg"" alt=""warning"" height=20>

* These commits modify layout and script code, but no tests are modified. Please consider adding a test!",20269,2018-03-11T02:35:07Z,0
202,bors-servo,:umbrella: The latest upstream changes (presumably #20900) made this pull request unmergeable. Please resolve the merge conflicts.,20269,2018-06-02T14:33:03Z,0
203,lemmabit,"Maybe this will get merged in time for the first anniversary of its first commit! 😛

The last four commits (https://github.com/servo/servo/pull/18780/commits/8fa693352d56c145e004a36e569b0018632af087 – https://github.com/servo/servo/pull/18780/commits/40ea5a373f7132883e1a5fbd8799088656a2985c) didn't change any test results, so the extra checks I added there may be better off as assertions.",18780,2017-10-07T22:20:10Z,0
204,jdm,@mbrubeck Is this something you could look at?,18780,2017-10-08T12:26:50Z,0
205,mbrubeck,"Yes, I can look at this.",18780,2017-10-08T13:56:11Z,0
206,KiChjang,@bors-servo try,18780,2017-10-08T18:12:41Z,0
207,bors-servo,:hourglass: Trying commit 40ea5a373f7132883e1a5fbd8799088656a2985c with merge 909639d332c3c4697aaebb0b396aba782db1fd2f...,18780,2017-10-08T18:12:46Z,0
208,bors-servo,:broken_heart: Test failed - [mac-rel-wpt3](http://build.servo.org/builders/mac-rel-wpt3/builds/2092),18780,2017-10-08T19:06:22Z,0
209,lemmabit,"I think the CSS test failures are more interesting than the WPT ones.

I'm not sure why `/_mozilla/css/text_overflow_basic_a.html` is failing. It fails when I run it with `test-wpt` on my machine, too, but when I actually open it and its reference up in Servo and compare the pixels myself (using GIMP), they're identical.

The other two WPT failures are due to `<input>` elements with no content shrinking vertically. Empty inputs were one of the few places where empty text fragments were generated before my changes. It turns out that in order to be correct, empty text fragments in most cases must function as if they weren't there. Making that change broke empty `<input>`s. I'm not sure of the best way to fix this break.",18780,2017-10-08T20:33:54Z,0
210,jdm,"@Permutatrix For test_overflow_basic_a.html, do you run the test files using `-x -o output.png` and compare the resulting pngs, or do you manually take a screenshot of the pages in Servo?",18780,2017-10-09T01:33:23Z,0
211,jdm,"Additionally, you can use `./mach test-wpt path/to/whatever.html --log-raw /tmp/wptout` and then upload wptout to http://hoppipolla.co.uk/410/reftest-analyser-structured.xhtml to see what Servo's output is in a convenient interface.",18780,2017-10-09T01:34:25Z,0
212,lemmabit,"@jdm I take a screenshot—I didn't know about those flags, nor that analyzer. Both seem very useful!

It looks like an empty line is being inserted in the test output that isn't there when I run it manually. Maybe something to do with viewport width? I'll look look into it, thank you!",18780,2017-10-09T01:38:38Z,0
213,lemmabit,"No, viewport width doesn't seem to be it. Hmm. What an odd discrepancy.",18780,2017-10-09T01:45:53Z,0
214,bors-servo,:umbrella: The latest upstream changes (presumably #18839) made this pull request unmergeable. Please resolve the merge conflicts.,18780,2017-10-12T11:23:43Z,0
215,bors-servo,:umbrella: The latest upstream changes (presumably #18854) made this pull request unmergeable. Please resolve the merge conflicts.,18780,2017-10-13T19:12:15Z,0
216,mbrubeck,"



Reviewed 1 of 2 files at r17, 1 of 1 files at r19, 2 of 2 files at r20, 7 of 7 files at r21, 1 of 1 files at r23, 1 of 1 files at r27.
Review status: all files reviewed at latest revision, all discussions resolved.

---



*Comments from [Reviewable](https://reviewable.io:443/reviews/servo/servo/18780)*
<!-- Sent from Reviewable.io -->
",18780,2017-10-13T22:21:59Z,0
217,mbrubeck,"The code looks good.  Thank you!

I'm not sure why the test is failing, but one possible difference when rendering to an image versus a window could be if the layout changes after something triggers a reflow, so that the output is different depending on exactly when a snapshot is taken.  Or it could be a difference in fonts (our test harness makes certain fonts like Ahem available), though that doesn't seem likely to be the problem in this case.",18780,2017-10-13T22:32:01Z,0
218,lemmabit,"@mbrubeck Indeed, if I trigger a reflow by adding this after the `<section>`:

```html
<script>
document.getElementsByTagName('section')[0].offsetParent;
</script>
```

The output in the generated PNG becomes correct. `document.body.offsetParent` doesn't work, though.",18780,2017-10-14T01:40:48Z,0
219,bors-servo,:umbrella: The latest upstream changes (presumably #18704) made this pull request unmergeable. Please resolve the merge conflicts.,18780,2017-10-17T23:24:25Z,0
220,bors-servo,:umbrella: The latest upstream changes (presumably #18809) made this pull request unmergeable. Please resolve the merge conflicts.,18780,2017-10-19T17:23:47Z,0
221,bors-servo,:umbrella: The latest upstream changes (presumably #18967) made this pull request unmergeable. Please resolve the merge conflicts.,18780,2017-10-31T00:32:58Z,0
222,highfive,"Thanks for the pull request, and welcome! The Servo team is excited to review your changes, and you should hear from @manishearth (or someone else) soon.",17394,2017-06-18T20:01:34Z,0
223,highfive,"Heads up! This PR modifies the following files:
 * @asajeffrey: components/constellation/pipeline.rs, components/constellation/constellation.rs, components/constellation/timer_scheduler.rs, components/constellation/lib.rs
 * @fitzgen: components/script/dom/worker.rs, components/script/lib.rs, components/script/serviceworker_manager.rs, components/script/dom/globalscope.rs, components/script_traits/script_msg.rs and 10 more
 * @kichjang: components/script/dom/worker.rs, components/script/lib.rs, components/script/serviceworker_manager.rs, components/script/dom/globalscope.rs, components/script_traits/script_msg.rs and 10 more",17394,2017-06-18T20:01:34Z,0
224,highfive,"<img src=""http://www.joshmatthews.net/warning.svg"" alt=""warning"" height=20> **Warning** <img src=""http://www.joshmatthews.net/warning.svg"" alt=""warning"" height=20>

* These commits modify script code, but no tests are modified. Please consider adding a test!",17394,2017-06-18T20:01:35Z,0
225,bors-servo,:umbrella: The latest upstream changes (presumably #17326) made this pull request unmergeable. Please resolve the merge conflicts.,17394,2017-06-30T23:55:14Z,0
226,jdm,"Aah, I'm sorry that I didn't see this when you submitted it.",17394,2017-07-01T07:52:57Z,0
227,nox,@ibmandura Do you need help with this?,17394,2017-10-07T15:47:36Z,0
228,ibmandura,"@nox no, I just returned from the trip and I can now get back to this, but thanks anyway",17394,2017-10-07T15:51:42Z,0
229,dralley,"I can rebase this / finish it if it is still something desirable (it's been 3 years, I don't know if things have changed)",17394,2020-04-17T21:45:58Z,0
230,jdm,@bors-servo r+,28662,2022-01-03T18:06:54Z,0
231,bors-servo,":pushpin: Commit 08ff81b has been approved by `jdm`

<!-- @bors-servo r=jdm 08ff81b09aa8c5c54c3ff7cb8eaeb682955f1be9 -->",28662,2022-01-03T18:06:55Z,0
232,bors-servo,:hourglass: Testing commit 08ff81b09aa8c5c54c3ff7cb8eaeb682955f1be9 with merge 574e02640b0675e06d5a7f8d36a8b7601d815c24...,28662,2022-01-03T18:06:59Z,0
233,bors-servo,:broken_heart: Test failed - [checks-github](https://github.com/servo/servo/runs/4695254125?check_suite_focus=true),28662,2022-01-03T20:40:49Z,0
234,jdm,@bors-servo r+,28662,2022-01-03T20:55:05Z,0
235,bors-servo,":bulb: This pull request was already approved, no need to approve it again.

- This pull request previously failed. You should add more commits to fix the bug, or use `retry` to trigger a build again.",28662,2022-01-03T20:55:06Z,0
236,bors-servo,":pushpin: Commit 08ff81b has been approved by `jdm`

<!-- @bors-servo r=jdm 08ff81b09aa8c5c54c3ff7cb8eaeb682955f1be9 -->",28662,2022-01-03T20:55:06Z,0
237,bors-servo,:hourglass: Testing commit 08ff81b09aa8c5c54c3ff7cb8eaeb682955f1be9 with merge b5bd331a74aa34f8a3e0731cfb013afbf9f5864b...,28662,2022-01-03T20:55:10Z,0
238,jdm,@bors-servo r+,28662,2022-01-03T20:55:35Z,0
239,bors-servo,":pushpin: Commit 49b3392 has been approved by `jdm`

<!-- @bors-servo r=jdm 49b3392377c5ec62d5383176faa4fa1e3aca000a -->",28662,2022-01-03T20:55:35Z,0
240,bors-servo,:hourglass: Testing commit 49b3392377c5ec62d5383176faa4fa1e3aca000a with merge 5df705a41f6c4c1f2ffeec257dfe0129ce5fa8e0...,28662,2022-01-03T20:55:39Z,0
241,bors-servo,":sunny: Test successful - [checks-github](https://github.com/servo/servo/runs/4696518166?check_suite_focus=true), [status-taskcluster](https://community-tc.services.mozilla.com/tasks/groups/Rz_9bO1tSFSsG_YzeD4wnw)
Approved by: jdm
Pushing 5df705a41f6c4c1f2ffeec257dfe0129ce5fa8e0 to master...",28662,2022-01-03T23:36:03Z,0
242,okias,"I outsmarted fontsan by downloading tarball and placing it into expected location:
```
[
        {
                ""type"": ""archive"",
                ""url"": ""https://github.com/khaledhosny/ots/archive/77bcc681fdd2288d5deed87772c365c01ca3be7d.tar.gz"",
                ""sha256"": ""8b1b1d55ccc0487f74700723799c07a2b984c5dbed995b8fda15277a20b9b18a"",
                ""dest"": ""cargo/vendor/fontsan/src/ots""
        },
        {
                ""type"": ""archive"",
                ""url"": ""https://github.com/google/brotli/archive/5b4769990dc14a2bd466d2599c946c5652cba4b2.tar.gz"",
                ""sha256"": ""3a3c53b56a961ba24d331a5b7882b0bec7f2e3c7be7cf77b9db18271c28151ce"",
                ""dest"": ""cargo/vendor/fontsan/src/ots/third_party/brotli""
        },
        {
                ""type"": ""archive"",
                ""url"": ""https://github.com/google/woff2/archive/b677a07ffdda0ecb5fd18c3816c5930c7a883b7d.tar.gz"",
                ""sha256"": ""1b31324ef6fae2600d823234c0349e1bf1eebb0ee5e951a028fce99028dd5ff6"",
                ""dest"": ""cargo/vendor/fontsan/src/ots/third_party/woff2""
        }
]
```

but most likely it shouldn't fail this way.

Btw. I noticed that current commit where it's fixed on it's from 2017, while fontsan project seems to be alive, so not sure about security implications.",28102,2021-01-26T17:43:43Z,0
