,author,body,number,created_at,empty
52,notaphplover,"In my case I was missing `crate-type` metadata at `Cargo.toml`

```
[lib]
crate-type = [""cdylib"", ""rlib""]
```

Consider [docs](https://rustwasm.github.io/docs/wasm-pack/tutorials/npm-browser-packages/template-deep-dive/cargo-toml.html) as reference

**Edit**: it seems not to be related to `crate-type` metadata. Installing version `0.9.1` solves the issue. Installing version `0.9.1` and installing version `0.10.1` also solves the issue.

You can recreate the issue with this docker image:

```dockerfile
# See here for image contents: https://github.com/microsoft/vscode-dev-containers/tree/v0.205.2/containers/javascript-node/.devcontainer/base.Dockerfile

# [Choice] Node.js version (use -bullseye variants on local arm64/Apple Silicon): 16, 14, 12, 16-bullseye, 14-bullseye, 12-bullseye, 16-buster, 14-buster, 12-buster
ARG VARIANT=""16""
FROM mcr.microsoft.com/vscode/devcontainers/javascript-node:0-${VARIANT}

# Install emscripten dependencies
RUN apt-get update && export DEBIAN_FRONTEND=noninteractive \
     && apt-get -y install --no-install-recommends cmake git python3 python3-pip

ENV EMSDK /emsdk

RUN git clone https://github.com/emscripten-core/emsdk.git ${EMSDK}
RUN cd ${EMSDK} \
    && ./emsdk install 1.40.1 \
    && ./emsdk activate 1.40.1 \
    && . ./emsdk_env.sh

USER node

# Install rust via rustup
ARG RUST_VERSION=1.56.1
RUN curl https://sh.rustup.rs -sSf | \
    sh -s -- -y --default-toolchain $RUST_VERSION && \
    . ~/.cargo/env && \
    rustup target add asmjs-unknown-emscripten && \
    rustup target add wasm32-unknown-emscripten && \
    rustup target add wasm32-unknown-unknown

RUN echo ""source ~/.cargo/env"" >> ~/.bashrc

```

An vscode dev container is included if someone else is interested:

```json
{
	""name"": ""Node.js"",
	""build"": {
		""dockerfile"": ""Dockerfile"",
		""args"": { ""VARIANT"": ""16"" }
	},
	""settings"": {},
	""extensions"": [
		""dbaeumer.vscode-eslint"",
		""ms-vscode.cpptools-extension-pack"",
		""rust-lang.rust"",
		""serayuzgur.crates""
	],
	""remoteUser"": ""node"",
	""features"": {}
}

```",823,2021-12-02T19:26:06Z,0
53,gnunicorn,"For me, it works fine if I install without default features (`--no-defaults-features`).",823,2021-12-06T13:21:03Z,0
54,wuerges,"> In my case I was missing `crate-type` metadata at `Cargo.toml`

My `Cargo.toml` already has the `crate-type` metadata. But my wasm-pack project is set up as a sub-module. I wonder if cargo is ignoring it... gotta test it!

> Edit: 
> My wasm-pack project was inside a workspace. 
> I added an empty `[workspace]` in my `Cargo.toml` to exclude it from the main workspace.
> 
> Now I'm back to `0.10.1` without the segfault.",823,2021-12-07T12:28:05Z,0
55,codefionn,"It outright failed with a custom SSL-certificate installed for localhost:

```
==19091== Invalid read of size 8
==19091==    at 0x4D652C3: SSL_get_peer_certificate (in /usr/lib/libssl.so.1.1)
==19091==    by 0x4904D65: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x4908F04: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x4909FD6: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x48C1148: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x48DA507: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x48DBB05: curl_multi_perform (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x48B3D0B: curl_easy_perform (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x2BFE8F: wasm_pack::manifest::Crate::return_api_call_result (in /home/user/.cargo/bin/wasm-pack)
==19091==    by 0x2BF944: wasm_pack::manifest::Crate::return_wasm_pack_latest_version (in /home/user/.cargo/bin/wasm-pack)
==19091==    by 0x272A33: wasm_pack::build::check_wasm_pack_versions (in /home/user/.cargo/bin/wasm-pack)
==19091==    by 0x2533F4: _ZN3std10sys_common9backtrace28__rust_begin_short_backtrace17h929fb148881a151bE.llvm.7723325994159813072 (in /home/user/.cargo/bin/wasm-pack)
==19091==  Address 0x1000001b7 is not stack'd, malloc'd or (recently) free'd
==19091==
==19091==
==19091== Process terminating with default action of signal 11 (SIGSEGV): dumping core
==19091==  Access not within mapped region at address 0x1000001B7
==19091==    at 0x4D652C3: SSL_get_peer_certificate (in /usr/lib/libssl.so.1.1)
==19091==    by 0x4904D65: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x4908F04: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x4909FD6: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x48C1148: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x48DA507: ??? (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x48DBB05: curl_multi_perform (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x48B3D0B: curl_easy_perform (in /usr/lib/libcurl.so.4.7.0)
==19091==    by 0x2BFE8F: wasm_pack::manifest::Crate::return_api_call_result (in /home/user/.cargo/bin/wasm-pack)
==19091==    by 0x2BF944: wasm_pack::manifest::Crate::return_wasm_pack_latest_version (in /home/user/.cargo/bin/wasm-pack)
==19091==    by 0x272A33: wasm_pack::build::check_wasm_pack_versions (in /home/user/.cargo/bin/wasm-pack)
==19091==    by 0x2533F4: _ZN3std10sys_common9backtrace28__rust_begin_short_backtrace17h929fb148881a151bE.llvm.7723325994159813072 (in /home/user/.cargo/bin/wasm-pack)
```
After I removed the custom certificate, it still made a segmentation fault, but the build step was started.

It could also be that this behavior was just undefined behavior.",823,2021-12-07T13:33:50Z,0
56,oles,"Same issue here on a clean install:

```
$ rustc -V
rustc 1.57.0 (Arch Linux rust 1:1.57.0-1)

$ wasm-pack -V
wasm-pack 0.10.1

$ wasm-pack new hello-wasm
[INFO]: Installing cargo-generate...
Segmentation fault (core dumped)
```

Works when downgrading to 0.9.1",823,2021-12-07T16:29:23Z,0
57,PiepsC,"I ran into a completely different issue with wasm-opt as well which was solved by downgrading to 0.8.1. I reckon that will not solve anything for you considering the lack of binaries.

Have you tried disabling wasm-opt altogether? `To disable wasm-opt, add wasm-opt = false to your package metadata in your Cargo.toml.` Obviously doesn't address the issue here, but perhaps it'll at least allow you to continue.",913,2020-09-09T15:29:06Z,0
58,SebastienGllmt,I think this is a duplicate of https://github.com/rustwasm/wasm-pack/issues/886,913,2020-09-28T07:00:07Z,0
59,JHBonarius,"> I think this is a duplicate of #886

No, because that bug occurs when wasm-opt is actually running. In my case, the wasm-opt binaries are not found at all.",913,2020-09-28T07:05:10Z,0
60,rambip,"Same issue here with a raspberry-pi 4

everything compiles well but wasm-opt fails.",913,2020-11-06T21:15:44Z,0
61,Dygear,Same problem on an ARM Mac.,913,2020-12-17T01:03:20Z,0
62,darkoverlordofdata,Same problem occurs on 12.2-STABLE FreeBSD 12.2-STABLE GENERIC  amd64,913,2021-01-06T00:43:12Z,0
63,mattdamon108,exactly the same issue on m1 Mac. Any resolution?,913,2021-01-31T03:44:24Z,0
64,INCHMAN1900,"Running into the same problem: everything but `wasm-opt` works perfectly fine.

`find_wasm_opt` method only check cache folders(like `/Users/user/Library/Caches` on MacOS). If there is no `.wasm-pack`, it try to download from Github.

There are two solutions I think:
1. disable `wasm-opt` and manually do the opt
2. change the `wasm_opt_path` in `wasm-opt.rs` file to the executable path on my machine, then build my own `wasm-pack`",913,2021-02-05T17:00:58Z,0
65,adamaho,I also can't `wasm-pack` the hello world application on an M1 MacBook Air. Hopefully a resolution comes soon :) ,913,2021-02-16T00:13:32Z,0
66,INCHMAN1900,"> I also can't `wasm-pack` the hello world application on an M1 MacBook Air. Hopefully a resolution comes soon :)

try add
```
[package.metadata.wasm-pack.profile.release]
wasm-opt = false
```
to your Cargo.toml to disable wasm-opt step.",913,2021-02-22T16:05:39Z,0
67,JHBonarius,"> 
> 
> > I also can't `wasm-pack` the hello world application on an M1 MacBook Air. Hopefully a resolution comes soon :)
> 
> try add
> 
> ```
> [package.metadata.wasm-pack.profile.release]
> wasm-opt = false
> ```
> 
> to your Cargo.toml to disable wasm-opt step.

That's what the first reply says. But it's not a fix, but a work-around.",913,2021-03-01T11:35:21Z,0
68,willmcpherson2,"For M1 users, you can manually run `wasm-opt`.

Disable automatic wasm-opt in your Cargo.toml:

```
[package.metadata.wasm-pack.profile.release]
wasm-opt = false
```

Install standalone wasm-opt binary:

```
brew install binaryen
```

Run it on your built wasm file, for example:

```
wasm-opt -Oz -o out.wasm in.wasm
```",913,2021-03-21T11:50:58Z,0
69,titaneric,"I want to build a wasm in a container without any network access. @willmcpherson2 may be a work-around solution to this (pre-installed it), but hope `wasm-pack` can find `wasm-opt` locally without disabling `wasm-opt` in Cargo.toml.",913,2021-03-25T14:54:34Z,0
70,INCHMAN1900,"> I want to build a wasm in a container without any network access. @willmcpherson2 may be a work-around solution to this (pre-installed it), but hope `wasm-pack` can find `wasm-opt` locally without disabling `wasm-opt` in Cargo.toml.

change the `wasm_opt_path` in `wasm-opt.rs` to the local executable path in your container(so wasm-pack won't need to download it from internet), then build your own `wasm-pack`.",913,2021-03-25T16:47:19Z,0
71,Nessex,"As an alternative to the above, if you would like the `wasm-pack` command to work normally you can install the `wasm-pack` from [this PR](https://github.com/rustwasm/wasm-pack/pull/957) which looks for binaries in your PATH. At least, until such a time as the PR is merged:

```
# By latest commit at time of this comment
cargo install wasm-pack --git https://github.com/bloveless/wasm-pack --rev fee0938c3417dbcd5d72544a8c1981d761590042
```

This allows me to just run `wasm-pack build --target web` without a separate `wasm-opt` stage.

Note that you'll also need to follow the instructions above to download or build a working `wasm-opt` binary and put it in your PATH.",913,2021-05-06T12:26:40Z,0
72,Kade-Powell,"yep, same issue here.. starting to regret this M1 Mac purchase",913,2021-05-13T01:11:01Z,0
73,tami5,"> As an alternative to the above, if you would like the `wasm-pack` command to work normally you can install the `wasm-pack` from [this PR](https://github.com/rustwasm/wasm-pack/pull/957) which looks for binaries in your PATH. At least, until such a time as the PR is merged:
> 
> ```
> # By latest commit at time of this comment
> cargo install wasm-pack --git https://github.com/bloveless/wasm-pack --rev fee0938c3417dbcd5d72544a8c1981d761590042
> ```
> 
> This allows me to just run `wasm-pack build --target web` without a separate `wasm-opt` stage.
> 
> Note that you'll also need to follow the instructions above to download or build a working `wasm-opt` binary and put it in your PATH.

Which instruction?  where can I download and build `wasm-opt` binary?

M1 mac

Thanks",913,2021-06-29T19:00:23Z,0
74,mtiller,"As far as I can tell, the original repo from @bloveless has been made private (or removed).  I presume this is because the changes were merged into the `wasm-pack` code base.  But it doesn't look like the merged version is released yet.  So it is, at least as of today, unclear how we are supposed to solver this problem.  Yes, I could disable wasm-opt, but I'd prefer to use it since I managed to download it with `homebrew`.  Any suggestions?  Anybody know the specific incantation required to install `wasm-pack` (with merged PR) directly from `git`?  I'm new to `cargo`, so I'm not quite sure what I should do.  Or perhaps the merged version has been released and I'm somehow missing something about how to use it?

Any assistance here is appreciated.",913,2021-08-29T02:48:15Z,0
75,mtiller,"Just a quick follow up.  I tried something.  I cannot say if it is ""correct"", but it did seem to work.  Although I should make clear that this installs an **unreleased** version of `wasm-pack`.  Here are the steps I followed to get this working on my M1 Mac:

1. [Install `homebrew`](https://brew.sh/) (most people probably already have this, but just in case).
2. Run `brew install binaryen` (as suggested by @willmcpherson2)
3. Install the unreleased version of `wasm-pack` using: `cargo install wasm-pack --git https://github.com/rustwasm/wasm-pack --rev c9ea9aebbccf5029846a24a6a823b18bb41736c7`
4. Run your build as usual with: `wasm-pack build --target web` (should run without complaint)

If anybody has any reason to think one of these steps is incorrect, please speak up.  I just thought an update was in order since some of the previous instructions seem to be out of date now.  Hopefully the next release of `wasm-pack` will be released soon and people will no longer see this issue (at least on platforms where a binary of `wasm-opt` is available).

Hope that helps.",913,2021-08-29T02:55:34Z,0
76,dkozma,"Wanted to follow up to @mtiller's instructions with changes I had to make for my M1 Mac running macOS Monterey. After installing homebrew and running `brew install binaryen`, run the following (Git SHA updated with current HEAD):

```
export MACOSX_DEPLOYMENT_TARGET=10.7
cargo install wasm-pack --git https://github.com/rustwasm/wasm-pack --rev ae10c23cc14b79ed37a7be222daf5fd851b9cd0d
```

This sets the deployment target as specified [in this issue](https://github.com/rust-lang/rust/issues/90342) to resolve the linker issues in Monterey.",913,2021-11-16T15:18:20Z,0
77,reinmind,"I think the bug is caused by the binaryen version_90 doesn't have a macos_aarch prebuild release
https://github.com/WebAssembly/binaryen/releases/tag/version_90
I found the predownload link in the file `mod.rs `
```rust
Tool::WasmOpt => {
            Ok(format!(
        ""https://github.com/WebAssembly/binaryen/releases/download/{vers}/binaryen-{vers}-{target}.tar.gz"",
        vers = ""version_90"",
        target = target,
            ))
        }
``` 
and 'os-configuration' in `target.rs`
```rust
#![allow(missing_docs)]

pub const LINUX: bool = cfg!(target_os = ""linux"");
pub const MACOS: bool = cfg!(target_os = ""macos"");
pub const WINDOWS: bool = cfg!(target_os = ""windows"");

#[allow(non_upper_case_globals)]
pub const x86_64: bool = cfg!(target_arch = ""x86_64"");
#[allow(non_upper_case_globals)]
pub const x86: bool = cfg!(target_arch = ""x86"");
```
It should be solved by a new binaryen osx_aarch64 release",913,2021-11-27T18:53:05Z,0
78,d3lm,I just submitted a PR (#1088) to fix this issue for Apple Sillicon.,913,2021-12-03T19:42:26Z,0
79,babldev,"You can test @d3lm's change with:

```sh
cargo install wasm-pack --git https://github.com/d3lm/wasm-pack --rev 713868b204f151acd1989c3f29ff9d3bc944c306
```

It did the trick for me!",913,2021-12-13T21:58:03Z,0
80,abalmos,"@iiSeymour try

```
$ wasm-pack build --release --target web -- --features wasm
```

Looks like the docs need a PR.",1059,2021-09-23T18:48:05Z,0
81,drager,Fixed in #1095 ,1091,2021-12-16T20:07:53Z,0
82,anp,"I'm also getting set up on an M1 machine, although I build my wasm-pack from source so didn't run into this. Based on the [NPM installer](https://github.com/rustwasm/wasm-pack/blob/master/npm/binary.js#L27) I think the project will also need to upload aarch64-apple-darwin binaries to GitHub Releases.",952,2021-01-04T22:05:50Z,0
83,anp,"Also FYI once you get it installed there are still [some limitations](https://github.com/rustwasm/wasm-pack/issues/954), through no fault of wasm-pack's maintainers AIUI.",952,2021-01-04T22:07:49Z,0
84,richiksc,You mention wasm-pack working flawlessly on M1 if installed via cargo or compiled from source. I run into the issue described at #907 when running wasm-pack compiled from source on an M1-based Mac.,952,2021-01-13T23:38:21Z,0
85,iugo,"```
➜  curl https://rustwasm.github.io/wasm-pack/installer/init.sh -sSf | sh
wasm-pack-init: no precompiled binaries available for CPU architecture: arm64
```",952,2021-02-23T04:50:46Z,0
86,tholu,"@iugo Ran into the same issue, tried `cargo install wasm-pack` instead and it works so far.",952,2021-03-08T15:38:00Z,0
87,Xayaan,"Curl command doesn't work on M1, as @tholu stated above. Running `cargo install wasm-pack` works perfectly. ",952,2021-07-07T13:04:29Z,0
88,huntc,"Having followed the `cargo install` route, I note that the resultant `wasm-pack` is built for x86:

```
huntc@MBP14inch2021 ~ % file `which wasm-pack`
/Users/huntc/.cargo/bin/wasm-pack: Mach-O 64-bit executable x86_64
```",952,2021-11-05T06:02:21Z,0
89,fishcharlie,Is there any plans to fix the curl installer and make the bundle universal or Apple Silicon compatible?,952,2021-11-19T22:53:12Z,0
90,d3lm,"Yes. This should work on an M1. `wasm-opt` has a prebuilt for x86-64 and wasm-pack should just download that one for OSX. If rosetta is installed, it will run the x86 automatically without `arch`. The M1s have been around for a while and we should try and address this issue. Anything I can help with?

I saw [it uses the x86](https://github.com/rustwasm/wasm-pack/blob/ca4af7660f266b9347e4a00c882b0e3adfd13a1d/src/install/mod.rs#L175-L176) but only if the `target` is specified as such. But I think for OSX we can just download the x86 always if I am not mistaken. What do ya'all think?",952,2021-11-22T09:28:26Z,0
91,fishcharlie,"> Yes. This should work on an M1. `wasm-opt` has a prebuilt for x86-64 and wasm-pack should just download that one for OSX. If rosetta is installed, it will run the x86 automatically without `arch`. The M1s have been around for a while and we should try and address this issue. Anything I can help with?
> 
> 
> 
> I saw [it uses the x86](https://github.com/rustwasm/wasm-pack/blob/ca4af7660f266b9347e4a00c882b0e3adfd13a1d/src/install/mod.rs#L175-L176) but only if the `target` is specified as such. But I think for OSX we can just download the x86 always if I am not mistaken. What do ya'all think?

@d3lm I think relying on Rosetta is a bad idea. Just like with Rosetta 1, someday Apple will remove support for Rosetta 2. It's best to support Apple Silicon natively for increased performance, and long term stability.

Personally, I'm holding off installing Rosetta for as long as possible. Much more willing to put in the effort in migrating and finding alternatives now, as opposed to later when support is removed.",952,2021-11-22T13:51:24Z,0
92,d3lm,"@fishcharlie Yes, fair enough. If we can make this work without rosetta that'd be even better. Does that mean we need to build wasm-opt for aarch-64?",952,2021-11-22T20:01:39Z,0
93,XinyiXiang,"In the installation process of Rust the default settings are as follows:
```
Current installation options:

   default host triple: aarch64-apple-darwin
     default toolchain: stable (default)
               profile: default
  modify PATH variable: yes
```

Using ```cargo``` seems to be the most reliable way for building on M1s",952,2021-11-22T23:01:52Z,0
94,d3lm,@XinyiXiang Using `cargo` to build `wasm-pack` or what did you mean?,952,2021-11-23T10:34:32Z,0
95,Keavon,"I believe this was fixed in [0.10.2](https://github.com/rustwasm/wasm-pack/releases/tag/v0.10.2) via #1088. If I'm not mistaken, this issue can be closed?",952,2021-12-16T20:10:23Z,0
96,d3lm,Yes I think so!,952,2021-12-16T20:19:24Z,0
97,serprex,"#937 adds `--weak-refs` like any other flag, but I agree that there should be a mechanism to pass arbitrary flags to wasm-bindgen",1092,2021-12-17T13:52:16Z,0
98,jaycuse,"I had a similar issue. This link made me realize my problem.

https://users.rust-lang.org/t/webassembly-with-rust-problem-compiling-wasm/29575",1071,2021-12-20T00:50:24Z,0
99,dhardy,"Now that my system-update is done, I notice there is ongoing network activity after ""Finished"" appears, and after 10 or so seconds the process does terminate with a little more output:
```
[INFO]: Optimizing wasm binaries with `wasm-opt`...
[INFO]: Optional fields missing from Cargo.toml: 'description', 'repository', and 'license'. These are not necessary, but recommended
[INFO]: :-) Done in 51.97s
[INFO]: :-) Your wasm pkg is ready to publish at /home/dhardy/projects/wasm/wasm-game-of-life/pkg.
```

Yes, my internet is SLOW. Regardless, this should say it's waiting on a download.",1093,2021-12-16T13:40:57Z,0
100,TrickyPi,Same as #946 ?,1093,2021-12-20T07:54:24Z,0
101,00imvj00,"I really really want to get on this. very new to wasm and good in rust, but the heart is there. :) ",928,2020-10-22T09:32:01Z,0
102,AlphaHot,"@ashleygwilliams I'd like to help, but I'm new to wasm",928,2020-10-22T11:49:34Z,0
103,dakom,"I'm trying to understand the situation here... the repo owner is ""rustwasm"" but the publishing owner is only ""ashleygwilliams""

Isn't it standard practice for rustwasm crates to be publishable, i.e. co-owned on crates.io, by individuals _and_ the rustwasm team?

I get what you're saying - it's not really solving the problem 100%, but surely it's a step in the right direction.... the decision to deliberately withhold sharing those rights with the team seems unnecessarily negative, almost spiteful, from the outside - which is even more strange since you're on the team and generally seem to care a lot about community developer relationship issues!

Can you please just grant the rustwasm team the rights on crates.io, even if you think it won't solve the problem, it surely doesn't _hurt_ and then perhaps the team will invite new members down the line who can help maintain the package (both on a code level and in terms of publishing releases)",928,2020-10-22T16:30:42Z,0
104,dakom,"How is my point ""off-topic""?

> there should be a set of people who maintain this project. let's find that set of people and figure out how to set them up for success.

I'm merely suggesting that the set of people you add should include the rustwasm team, which is an entity that exists now. It's a positive step you can take right this minute towards a long term maintenance strategy.",928,2020-10-22T17:35:23Z,0
105,ashleygwilliams,I am not transferring the publish rights to a defunct group.,928,2020-10-22T17:40:00Z,0
106,colelawrence,"I can't offer a lot of support for new feature development, but I would be happy to find lightweight or advisory responsibilities over pull requests and direction. My company's central product is built with wasm-pack and TypeScript (and several bespoke codegen tools for Rust and TypeScript type safety).",928,2020-10-22T18:18:15Z,0
107,dakom,"> I am not transferring the publish rights to a defunct group.

No need to transfer, just add them as additional owners so that the group can publish if/when it is ""revived"".

As far as I can tell this is the same approach taken by several other crates, such as the ubiquitous [wasm-bindgen](https://crates.io/crates/wasm-bindgen)

Please try and look at this from another perspective... pretend you had no personal involvement with this at all. The [homepage of the team](https://rustwasm.github.io/) has a big purple button suggesting to download wasm-pack. The repo is owned by the team. Yet the team has no rights to publish it. Additionally there have been complaints about this from community members as well as former members of the team. Doesn't this all strike you as fundamentally broken and wrong??

I do hope the rustwasm group gets back to its former glory days, and I think adding ""them"" as co-owners here is a step towards that direction. Even if it doesn't have much of an impact, it's the right move. Just do it and stop playing games, please.",928,2020-10-23T08:49:54Z,0
108,ashleygwilliams,@dakom if you use this issue to continue to press this i am going to have to take more serious moderation actions. you have my personal email if you'd like to pursue this line of argument. i will not be transferring the crate to an inactive group of people. this is my final ask that you please stop using this issue to pursue this topic. if you continue i will take further action to restrict your interaction on this repo.,928,2020-10-23T14:08:33Z,0
109,ashleygwilliams,"hey folks! if you've replied here, please also email me at ashley666ashley@gmail.com to make sure i can send you a response! thanks again for reaching out and wanting to help wasm-pack. GitHub issues are not well designed to have threaded conversations, so it'll be easier for me to talk to each of you personally via email.",928,2020-10-23T14:26:40Z,0
110,dakom,"I don't think this discussion should be happening in a private email. It should be out in the open. Threating to shut up anyone who points out the mistake you're making here (namely wishing to retain sole ownership of the publish rights, when the crate is and should be owned by the team), and then trying to deflect that to a private discussion that nobody can see, is an abusive tactic.

My points are absolutely relevant for ""long term maintenance strategy for wasm-pack"". If anything, it's not so relevant for _short term_ maintenance strategy for wasm-pack. But long term? It's all about getting the team stable, which means giving them publish rights to a tool people are relying on. A tool that happens to be otherwise owned by that team (for good reason).

It's true, there was an issue that was more directly to the _exact_ point I'm making, but you erroneously shut that down for getting ""too heated"" (https://github.com/rustwasm/wasm-pack/issues/914) (side-point, where was the heat? Did someone say something inflammatory? I didn't catch that... it seems that it's just that it bothered you, and so you felt heat that wasn't there 🙄 )

It's also true, that the team isn't capable of doing much right now, but it's still a correct step (to add them as a co-owner, not sole transfer) and your refusal to do it makes no sense at all.

Go ahead - follow through on your promise and ban me, for doing nothing other than pushing a salient point you, and as far as I can tell - you alone, disagree with. At least there will be a record of your moderator abuse.

I won't be able to follow through for a day or so by the way. So if there _is_ further sensible discussion, please don't take my delayed response as anything other than that.",928,2020-10-23T14:53:28Z,0
111,kettle11,"@ashleygwilliams's point makes sense that it's unwise to transfer ownership to a defunct group just because the name sounds official.

But that raises a few questions:
* *What is the state of the working group?* 
* *Can the working group be improved enough to safely take ownership of `wasm-pack`?*
* *If the working group is beyond repair what does that mean for its other projects?*

@fitzgen is listed [here](https://www.rust-lang.org/governance/wgs/wasm) as the sole member of the Rust WebAssembly working group and the team leader. Is @fitzgen still the leader of the working group? If so he should weigh in as well.",928,2020-10-23T19:31:57Z,0
112,ashleygwilliams,"@kettle11 historically there has been a core team of the rustwasm working group, that consisted of me, @alexcrichton, @fitzgen, and for a time, @Pauan. do we think we could move this question to a new issue on the team repo https://github.com/rustwasm/team? it's probably a better place for this conversation :) 

i would like to move the search for wasm-pack maintainers forward and not block on reviving the working group. this is because i think re-establishing the working group will take a lot longer and will involve more things than setting up a new maintainership for this single project (both will be significant and different effort). that being said, i am eager to see the group revived and super support all efforts to do so!",928,2020-10-23T21:54:13Z,0
113,kettle11,">  i would like to move the search for wasm-pack maintainers forward and not block on reviving the working group. this is because i think re-establishing the working group will take a lot longer and will involve more things than setting up a new maintainership for this single project

That sounds like a good assessment and a pragmatic approach.

Just to summarize key points from what you've said:

* In the immediate term the focus should be on getting `wasm-pack` up and running with new maintainers
* Transferring publish rights from yourself to the WASM working group is a bad idea because it's a large group of inactive members, which may pose a security risk.
* Long term it may be possible to revive the WASM working group, but that requires significant effort and getting `wasm-pack` to a good spot should come first.

From my perspective that all makes sense.

And thanks for creating `wasm-pack` and many of the Rust+Wasm resources! It's a (perhaps not ideal) testament to the value of your work that people are so passionate with their opinions about `wasm-pack`'s future.

Hopefully members of the community who are invested in Rust + Wasm will step up and help!
",928,2020-10-24T00:25:52Z,0
114,pauldorehill,"At its core this is an issue of a personal crate existing under the guise of a working group crate. The cleanest solution would be to transfer the crate back to @ashleygwilliams and out of the rustwasm organization:

- It's then clearly Ashley's decision on how to move forward with maintaining crate
- While the rustwasm group is in its current state of semi stasis it doesn't have the implied responsibility for maintaining it",928,2020-10-24T03:57:13Z,0
115,ashleygwilliams,"@kettle11 yup! that's a great summary.

@pauldorehill i don't think that's a great idea. the reason i don't think that is a great idea is because rustwasm, while a defunct group of people, is still a coherent and coupled set of software and resources. there are several templates, books, examples, and docs, in this repo that are coupled with wasm-pack. many of those also need some love and depend on wasm-pack to work and be effective.

i've been considering if creating a new wasm-pack org is the right call. or simply focusing on getting maintainership of wasm-pack as step 1 in the process of reviving the rustwasm working group. personally i would much prefer to see this as step one of getting the working group back to a normal spot. i'm not sure it's useful or necessary to transfer several repositories out of this org in an effort to eventually transfer them back in. if my other rustwasm colleagues feel differently i'm happy to reconsider, but for the moment i don't see any value of moving it.

------

> While the rustwasm group is in its current state of semi stasis it doesn't have the implied responsibility for maintaining it

and just to address this point for what i hope is the last time:

there is no rustwasm group of people. any repos/crates existing in a rustwasm org implies a set of rustwasm people. moving wasm-pack doesn't change this sense of implied maintenance. nearly every repo in this org has that implication and is not being maintained, from the rustwasm book, to the team repo, to gloo and twiggy. i understand that no one seems upset about those resources at the moment, but they are in the same state. as we think about solutions, i think we should be considering that this is not wasm-pack ""leaving a working group"" but that we are in a place of rebuilding the working group, at first, just for wasm-pack.",928,2020-10-24T12:59:12Z,0
116,frehberg,"In terms of code, what needs to be done? Is there any roadmap? Any TODOs?",928,2020-10-28T19:09:02Z,0
117,ashleygwilliams,"@frehberg i'm hoping to come up with a brief roadmap/todos in #929 - and then once a group of maintainers is brought together and is done getting out the next release we can set up a more formal plan of action. if you have any suggestions please feel free to comment on the aforementioned issue!

i'm running a bit behind because of a personal issue but i am hoping to have a kick off meeting with folks next week (sending emails out tomorrow, apologies for the delay).",928,2020-11-05T22:37:29Z,0
118,drager,"I think it would be a good idea to keep this repository and others (such as https://github.com/rustwasm/binary-install) in an organization, just like we have today. The problem is though that the group of people who consist of this rustwasm group is somewhat inactive right now and have been for a couple of months before. I think it would be good to do some planning and set a roadmap and which people should be involved in this as you're saying @ashleygwilliams.",928,2020-11-13T20:03:58Z,0
119,beyera,"@drager & @ashleygwilliams: I'll add [yet another call](https://twitter.com/firebeyer/status/1400640009418334217) for please adding someone else to help maintain this project. I'd be happy to donate some time, but there's plenty of small meaningful MRs going undressed. ",928,2021-08-31T09:25:22Z,0
120,drager,"> @drager & @ashleygwilliams: I'll add [yet another call](https://twitter.com/firebeyer/status/1400640009418334217) for please adding someone else to help maintain this project. I'd be happy to donate some time, but there's plenty of small meaningful MRs going undressed.

I'm planning on releasing a `0.9.2` with just the binary-install fix and then go through the latest issues/PRs and publish a `0.10.2` as soon as I'm done with that. In the meantime, feel free to review PRs and let me know what you expect from `wasm-pack` further down the road. Thanks 😊 ",928,2021-08-31T09:30:59Z,0
121,somethingelseentirely,"So happy to see some activity! ❤️ 
Can't wait to pass that `--weak-refs` flag to bindgen some day 😅 ✨",928,2021-09-04T16:46:18Z,0
122,tv42,"This issue seems to one of the two new issues mentioned in https://github.com/rustwasm/wasm-pack/issues/914 without linking. Since #914 is now locked, mention it here so hopefully it'll cross-reference right.",928,2021-09-21T14:22:55Z,0
123,ms-ati,"Checking in from the future (Mon, Dec 20 2021) -- what is the current state of finding new maintainers for `wasm-pack`?",928,2021-12-20T20:08:08Z,0
124,shore-yong,https://apple.stackexchange.com/questions/408375/zsh-bad-cpu-type-in-executable ?,1040,2021-12-21T06:58:48Z,0
125,Redrield,"Wen I was experimenting with the generated package.json to try to find a workaround to #663, I found that the .gitignore that is generated is also interpreted by npm as an implicit file exclusion list. Removing the ""files"" key entirely results in the archive only containing the README and license files.",557,2019-07-04T19:52:17Z,0
