,author,body,number,created_at,empty
73,oren0e,"Hi, any news about when should we expect the move to `tracing` to be completed? I was just trying to do something related in https://github.com/SergioBenitez/Rocket/issues/982, i.e., insert a request_id to monitor the full cycle of a request-response. Currently I have to setup a custom subscriber and formatting layer like:
```rust
    LogTracer::init().expect(""Unable to setup log tracer!"");

    let (non_blocking_writer, _guard) = tracing_appender::non_blocking(std::io::stdout());
    let formatting_layer = fmt::layer().json().with_writer(non_blocking_writer);
    let subscriber = Registry::default()
        .with(EnvFilter::new(env!(""LOG_LEVEL"")))
        .with(formatting_layer);
    tracing::subscriber::set_global_default(subscriber).expect(""Failed to set global subscriber"");

    rocket_builder().launch();
```
Which is not ideal because it interferes with rocket's logging configuration and then I end up getting ugly jsons with terminal color codes in raw form, which look like the following:
```json
{""timestamp"":""2022-01-06T10:23:04.323575Z"",""level"":""INFO"",""fields"":{""message"":""\u001b[1;49;39mOutcome:\u001b[0m \u001b[49;32mSuccess\u001b[0m"",""log.target"":""_"",""log.module_path"":""rocket::rocket"",""log.file"":""/Users/me/.cargo/registry/src/github.com-1ecc6299db9ec823/rocket-0.4.10/src/rocket.rs"",""log.line"":303},""target"":""_""}
```
And notice that I don't have a request_id here as well for some reason...",1579,2022-01-06T10:35:13Z,0
74,somehowchris,"Ok fair point, Sergio the maintainer of the project is off due to personal matters, just trying to add some points for discussions.

* the `includeSubDomains` directive and the `hstspreload list` are related though not the same, the preload list isn’t an official spec but used by basically all browsers
* running that on a subdomain will only give you the opportunity to have hsts enabled on further subdomains (`my-page.example.com` => `*.my-page.example.com`)
* serving this directive on a subdomain will be excluded for the `preload list` as it would need to be served at the hosts domain
* I don’t see a direct disadvantage to have it but would love to see a flag, in some cases http traffic is still needed on subdomains, would default to true with an optional Boolean to set it to false. Basically an `opt-out`
* __Please add it to the documentation__",2049,2022-01-06T04:41:31Z,0
75,Soham3-1415,"Yeah, because the HSTS preload list is not an official spec, it is tricky to definitively say what is ""correct"". However, I am not aware of any other preload list that relies on the preload directive. I think the best solution depends on what the intent of this option is. I think clarifying the documentation to address this is necessary.

What follows is based on the assumption that this option is intended to conform to the requirements of the preload list at https://hstspreload.org:

> serving this directive on a subdomain will be excluded for the preload list as it would need to be served at the hosts domain

Yes, I think the preload list directive is only useful if you are serving the header at the hosts domain, but it was not entirely clear to me what this means. I am unsure if, for example, one can add `example.co.uk` to the preload list.

> running that on a subdomain will only give you the opportunity to have hsts enabled on further subdomains (my-page.example.com => *.my-page.example.com)

You cannot get onto the preload list without the `includeSubDomains` directive, so even though it is a separate directive, it is a prerequisite to use `preload` effectively. Thus, it is not possible to have HSTS disabled on subdomains and also be on the preload list. These are conflicting intentions.

> I don’t see a direct disadvantage to have it but would love to see a flag, in some cases http traffic is still needed on subdomains, would default to true with an optional Boolean to set it to false. Basically an opt-out

As the preload list exists now and has for some time, `includeSubDomains` is a requirement, and while I agree that a flag would certainly add configurability, I think it is only useful in the case that the preload list requirements change or if another preload list with different requirements is desired. Whether this is worth doing or not is certainly debatable.

I think right now, the current expectation is for compatibility with the Chromium preload list form, and as such, the current header is a bug. Maybe adding a flag would be better as an additional feature?

",2049,2022-01-06T18:49:48Z,0
76,somehowchris,"* Host domain means `example.com`. If you are serving this on `api.example.com` it will not be added to the hstspreload-list.
* `includeSubDomains` is deffinitly not a requirement as companies like WhatsApp or Ticktock still have apis over casual http (these are some public examples but I am certain there are a lot more)
* Including this by default with no option to overwrite it will shatter some business setups. Yes the preload list is only for public websites but again, it isn't an official spec but `includeSubDomains` is. Adding this directive would crush setups on internal networks for servers on internal subdomains which servers do not use tls


Again, I advocate for adding this but with the option to disable it",2049,2022-01-06T20:40:05Z,0
77,Soham3-1415,"I am not disputing that `includeSubdomains` is not always desirable. I 100% agree with you there. I am simply quoting the requirements on the HSTS preload list submission form.

> The includeSubDomains directive must be specified.

The host domain is the only one that needs that preload directive if you want to enable preload. If you enable preload, that HSTS header must also have the `includeSubDomains` directive. `whatsapp.com` is on the preload list. `whatsapp.com` also has `includeSubDomains`. `tiktok.com` does not have HSTS and is not on the preload list.
![poc1](https://user-images.githubusercontent.com/17441466/148468137-68437f00-2932-424b-885e-b01ca0add467.png)
![poc2](https://user-images.githubusercontent.com/17441466/148468143-00806f44-56c5-4f08-ad56-22bbb38af9d6.png)",2049,2022-01-06T23:46:57Z,0
78,somehowchris,"Weird, just listened to some tech talk from some engineers at whatsapp and ticktok but anyway. That's just an example not the point.

Still, if you could update your PR with the docs needed and the optional overwrite would be awesome.

And in the end, the word of @SergioBenitez counts",2049,2022-01-07T11:49:51Z,0
79,Soham3-1415,"If I changed `Hsts::Preload(Duration)` to `Hsts::Preload(Duration, bool)`, that's a breaking change. Do we want it to be a breaking change? To avoid breaking the API, I think another variant could be added. Is there a better way to do this?",2049,2022-01-07T12:49:54Z,0
80,somehowchris,"I may have a bit of a different opinion on that. Rust is type heavy, we have cargo for versioning and rustc will tell you whats wrong. As long as the stuff is clearly documented and semantic it shouldn't be that much of a braking change. 

Yes it will break compilation due to rusts heavy type checking but it doesn't brake functionality",2049,2022-01-08T04:23:00Z,0
81,Soham3-1415,I've updated the PR with documentation changes and an added flag.,2049,2022-01-08T13:36:12Z,0
82,somehowchris,"You could use the type `(Status, Json<MyCustomErrorStruct>)` as an error type of a `Result`",2061,2022-01-09T20:13:47Z,0
83,eltiare,"This is the result type: 

```
pub type Result<'r> = std::result::Result<Response<'r>, crate::http::Status>;
```

It does not accept a tuple, it only accepts a `Status`.",2061,2022-01-09T20:32:54Z,0
84,somehowchris,You mean like [that](https://github.com/somehowchris/rocket-tracing-fairing-example/blob/main/src/main.rs#L121) shouldn't work?,2061,2022-01-09T22:03:37Z,0
85,eltiare,I'm talking about responders: https://rocket.rs/v0.5-rc/guide/responses/#responder,2061,2022-01-09T22:41:56Z,0
86,somehowchris,"Ok, your example isn‘t mentioned until [`Implementations`](https://rocket.rs/v0.5-rc/guide/responses/#strings) and what I provided you was an implementation of [wrapping](https://rocket.rs/v0.5-rc/guide/responses/#wrapping). May I ask for a concrete example? Couldn't reproduce yet",2061,2022-01-09T22:50:47Z,0
87,eltiare,"Return an instance of `ResponderExample` from a handler function as a successful result.

```
pub struct ResponderExample;

impl<'r, 'o: 'r> Responder<'r, 'o> for ResponderExample {
    fn respond_to(self, _req: &'r Request<'_>) -> rocket::response::Result<'o> {
        let body = ""It worked!"";
        Ok(Response::build()
            .status(Status::UnprocessableEntity)
            .sized_body(body.len(), Cursor::new(body))
            .finalize())
    }
}
```",2061,2022-01-10T02:00:40Z,0
88,somehowchris,"Well your example just works like intended.

```rust
// main.rs
#[macro_use]
extern crate rocket;

use std::io::Cursor;
use rocket::Response;
use rocket::Request;
use rocket::response::Responder;
use rocket::http::Status;

pub struct ResponderExample;

impl<'r, 'o: 'r> Responder<'r, 'o> for ResponderExample {
    fn respond_to(self, _req: &'r Request<'_>) -> rocket::response::Result<'o> {
        let body = ""It worked!"";
        Ok(Response::build()
            .status(Status::UnprocessableEntity)
            .sized_body(body.len(), Cursor::new(body))
            .finalize())
    }
}

#[get(""/"")]
fn test() -> ResponderExample {
    ResponderExample{}
}

#[launch]
fn rocket() -> _ {
    rocket::build().mount(""/"", routes![test])
}
```

Òutputs:
```sh
curl -v http://0.0.0.0:8000/
*   Trying 0.0.0.0:8000...
* TCP_NODELAY set
* Connected to 0.0.0.0 (127.0.0.1) port 8000 (#0)
> GET / HTTP/1.1
> Host: 0.0.0.0:8000
> User-Agent: curl/7.68.0
> Accept: */*
> 
* Mark bundle as not supporting multiuse
< HTTP/1.1 422 Unprocessable Entity
< server: Rocket
< x-frame-options: SAMEORIGIN
< x-content-type-options: nosniff
< permissions-policy: interest-cohort=()
< content-length: 10
< date: Mon, 10 Jan 2022 10:33:34 GMT
< 
* Connection #0 to host 0.0.0.0 left intact
It worked!
```",2061,2022-01-10T10:35:00Z,0
89,eltiare,"Is this on the latest or on rc-1? I'm getting back the default catcher response on rc-1. I was running into all sorts of weird issues when I tried the git repo, so I wasn't able to test there.",2061,2022-01-10T14:46:20Z,0
90,somehowchris,Yes https://github.com/somehowchris/rocket-tracing-fairing-example/blob/main/Cargo.toml#L9,2061,2022-01-10T14:58:00Z,0
91,eltiare,"I apologize, I made a rookie mistake and wasn't watching the logs. The 422 error was due to the dataguard failing and not my response.",2061,2022-01-10T15:30:55Z,0
92,svenstaro,This would be great to have. I'm currently trying to integrate Sentry but there's no single future I can call to attach the Hub to via `bind_hub()` so the integration is very lackluster right now. Also for tracing this would be really nice to have.,1820,2022-01-12T07:23:08Z,0
93,jebrosen,"Glancing at https://crates.io/search?q=opentracing I don't see any opentracing middleware for Rocket, and the Rust libraries for opentracing itself look stale.

If you or anyone else were to implement it in a resuable way, it might be accepted into `rocket_contrib`. But it will likely be easier for it get more traction as a separate crate first, similarly to `rocket_cors`.",982,2019-04-30T02:20:40Z,0
94,SergioBenitez,"Exactly as @jebrosen states. Happy to accept a PR, but it's not something the project itself should take on. As such, closing out.",982,2019-05-16T01:23:35Z,0
95,oren0e,"Did anyone do something? I'm in a desperate need of something that will attach requestIDs to rocket status responses etc.
I might try to implement something myself, but I just need some guidelines like how can I access the default rocket logger etc.",982,2022-01-04T21:57:04Z,0
96,somehowchris,"@oren0e I'm not an expert on that but since Sergio is off due to personal matters let me try to help out.

[Fairings](https://rocket.rs/v0.5-rc/guide/fairings/) are kind of middleware steps. You can mutate responses and look into requests. Tough I am not aware of any rewuest-ids stored in rocket.",982,2022-01-05T13:05:00Z,0
97,oren0e,"Thanks. about the request ids, they will probably need to be created.
But I am not sure - does the middleware should replace the native logging sort of like in tracing-actix-web crate for actix-web? ",982,2022-01-05T13:24:55Z,0
98,somehowchris,"I never used actix, so what you mean with `replaces the native logging`?",982,2022-01-05T13:38:54Z,0
99,oren0e,"I never used actix as well, but I know it's pretty similar to rocket so I figured that I might take a look at the library in order to get some ideas for how to implement a similar middleware for rocket.
From the crate, `middleware.rs` doc strings:
```rust
/// `TracingLogger` is a middleware to capture structured diagnostic when processing an HTTP request.
/// Check the crate-level documentation for an in-depth introduction.
///
/// `TracingLogger` is designed as a drop-in replacement of [`actix-web`]'s [`Logger`].
```",982,2022-01-05T14:11:42Z,0
100,oren0e,Bottom line of what I'm trying to say is that if someone from the rocket team is willing to help me writing this fairing then I'll try to tackle this.,982,2022-01-05T14:14:20Z,0
101,oren0e,"I've done some reading about fairings and I think the minimum satisfying implementation comes down to enriching the Request with a `request_id` that was created in a `tracing` span, so that responses like 400, 200, 500 etc. will have an id that can be traced to the original span in which it was created. ",982,2022-01-05T15:40:25Z,0
102,somehowchris,"Well the `this.service.call(fut)` in the `TracingLoggerMiddleware` of tracing-actix-web can’t be translated 1:1 in rocket. What you could use instead in Rocket is the [`request-local-cache`](https://api.rocket.rs/v0.5-rc/rocket/fairing/trait.Fairing.html#request-local-state) feature, storing and then retrieving the span. 

Is there a need of the `Logger` as it seems to me that this is an actual stdout logger, does it have something to do with `opentracing`?",982,2022-01-05T15:44:07Z,0
103,oren0e,"I read about `request-local-cache` and it's not clear to me how do I retrieve something from the cache. My idea was:
```rust
#[derive(Clone, Copy, Debug)]
pub struct RequestId(Uuid);

impl RequestId {
    pub(crate) fn generate() -> Self {
        Self(Uuid::new_v4())
    }
}

pub struct RequestIdFairing;

impl Fairing for RequestIdFairing {
    fn info(&self) -> Info {
        Info {
            name: ""Request ID Attacher"",
            kind: Kind::Request | Kind::Response,
        }
    }

    fn on_request(&self, request: &mut Request, _: &Data) {
        request.local_cache(|| RequestId::generate());
    }

    fn on_response(&self, request: &Request, response: &mut Response) {
        let request_id = request.local_cache(|| RequestId); // it's not clear what should I specify here to retrieve the request_id I've stored in the on_request method
        response.set_raw_header(""request_id"", request_id.0);
    }
}
```
So the Idea with this fairing is that every request will get a request_id attached and then, in response, will retrieve this id and attach it to the response as well. But it's not working currently because clearly the retrieval is wrong:
```
error[E0609]: no field `0` on type `&fn(uuid::Uuid) -> RequestId {RequestId}`
```

I think after this works, there is indeed no need for a logger, but just to connect it to a tracing subscriber somehow.",982,2022-01-05T23:56:07Z,0
104,oren0e,"Well, I've made it work with this:
```rust
pub struct RequestIdFairing;

impl Fairing for RequestIdFairing {
    fn info(&self) -> Info {
        Info {
            name: ""Request ID Attacher"",
            kind: Kind::Request | Kind::Response,
        }
    }

    fn on_request(&self, request: &mut Request, _: &Data) {
        request.local_cache(|| RequestId::generate());
    }

    fn on_response(&self, request: &Request, response: &mut Response) {
        let request_id = request.local_cache(|| RequestId::generate());
        response.set_raw_header(""request_id"", request_id.0.to_string());
    }
}
```
I also have a request guard with `FromRequest` implemented which takes the RequestId from cache, but I am still not satisfied because I get only one log line (the response headers) with a requestID where what I want is a requestID next to each Status response logged (like 200 OK, 400 BadRequest etc.)",982,2022-01-06T01:05:49Z,0
105,somehowchris,Due to some further questions and comment I have created the following repository https://github.com/somehowchris/rocket-tracing-fairing-example might it be of any help?,982,2022-01-07T13:33:00Z,0
106,oren0e,"> Due to some further questions and comment I have created the following repository https://github.com/somehowchris/rocket-tracing-fairing-example might it be of any help?

Thanks, the repo is helpful indeed. I posted an issue there.",982,2022-01-08T11:01:15Z,0
107,ZackMattor,@somehowchris thanks so much for putting that together! I've been recently working on instrumenting a high throughput rocket frontend and have had issues with tracing the async tasks without having access to the root spans. At a quick glance i'm not sure if your method will solve what I was seeing but i'll probably poke at it a bit sometime soon.,982,2022-01-13T18:36:15Z,0
108,kybishop,You'll need to use a crate that impliments http requests; outbound requests are out of the scope of rocket. [Reqwest](https://github.com/seanmonstar/reqwest) is great for this.,250,2017-04-05T21:31:14Z,0
109,SergioBenitez,"At this time, Rocket only provides an HTTP server and not a client. As mentioned by @kybishop, you can use other libraries, such as [reqwest](https://github.com/seanmonstar/reqwest), to accomplish this.",250,2017-04-06T02:31:20Z,0
110,alper,"I can't figure out the signature, Rocket does not seem to like this: `fn gmap() -> Result<String, reqwest::Error> {`",250,2022-01-15T11:38:04Z,0
111,somehowchris,If you implement the type `Responder` for each of the types it’s going to work,250,2022-01-15T17:48:57Z,0
112,alper,"This is what the documentation says:

> If the error type E does not implement Responder, then the error is simply logged to the console, using its Debug implementation, and a 500 error is returned to the client.

I can't really square that with having to implement Responder for this.",250,2022-01-15T18:45:45Z,0
113,blackghost1987,"I'm not really sure why we have this conversation going in two places at once, but I'm copying the result of my investigation here from https://github.com/SergioBenitez/Rocket/discussions/2068
```
In Rocket v0.5, `Result<T, E>` implements `Responder` only if `E` implements `Responder`.
For the previous behavior, use `Result<T, Debug<E>>` where `Debug` is `rocket::response::Debug`.""
```
I think this issue should not be continued further, this problem is mostly unrelated to the original issue, which should have been a discussion anyway.",250,2022-01-15T20:45:49Z,0
114,beemstream,"This can happen due to spawning too many async tasks and not completing them properly, its hard to tell without seeing the implementation, In my case, I had used an async HTTP client library that would spawn a new async client on every request when actually it should create the HTTP client once and use that.",2031,2022-01-03T10:47:45Z,0
