,author,body,number,created_at,empty
151,carllerche,"Sounds very interesting. Could you provide more context around what wasm platform you are targetting? As far as I know, in the browser, there are no TCP sockets. I'm not familiar w/ other wasm platforms.",1597,2019-09-25T15:41:32Z,0
152,AchalaSB,"@carllerche  We need all the network protocols like rpc, tcp, websocket and I/O operations

I felt we should first focus on `clang` compiler as `wasm32-unknown-unknown` target is closely embedded with Rust.  Its a Rust compiler backend for WebAssembly( without emscripten)

If anyone want to use any Http calls its depends on tokio, hyper, websocket libraries. so we need to make sure all the network protocols can be handled in Rust. 
To do so the core is in `tokio.rs` so I came here for the support.
",1597,2019-09-26T06:38:41Z,0
153,davidgraeff,This is about WASI (https://hacks.mozilla.org/2019/03/standardizing-wasi-a-webassembly-system-interface/) I guess?,1597,2019-09-26T11:00:11Z,0
154,DoumanAsh,"@AchalaSB Support of wasm would require someone to investigate wasm capability.
There are many possible variants when building for wasm, and stuff like tcp/udp is definitely not available on browser.

If you're familiar with wasm platforms, it would be good if you could elaborate on availability of IO primitives and event loops there",1597,2019-10-01T11:33:35Z,0
155,carllerche,Is there a wasm platform today that supports TCP?,1597,2019-10-02T17:36:06Z,0
156,sfackler,"The `wasm32-unknown-wasi` target will in the future I believe, but it doesn't look like it does currently: https://github.com/rust-lang/rust/blob/master/src/libstd/sys/wasi/net.rs",1597,2019-10-02T17:41:58Z,0
157,quininer,"Tokio has the best sync primitive implementation, it would be great if it could be used on wasm.",1597,2020-08-06T13:04:04Z,0
158,phritz,"> tokio has the best sync primitive implementation, it would be great if it could be used on wasm.

Indeed tokio's non-networking primitives would be extremely useful in wasm in the browser: channels, mutexes, (single-threaded) runtime, etc.",1597,2020-08-25T05:28:21Z,0
159,MikailBag,"tokio with feature flags `sync` and `rt` successfully compiles for `wasm32-unknown-unknown`.
I didn't test if it works though.",1597,2020-11-05T14:39:36Z,0
160,Joshhua5,This is also a dependency for Sentry.io's rust implementation ,1597,2021-07-27T23:37:23Z,0
161,Rochet2,"> tokio with feature flags `sync` and `rt` successfully compiles for `wasm32-unknown-unknown`.
> I didn't test if it works though.

I tried these feature flags with wasmtime+WASI and it did not seem to quite work.
When waiting on a pending future, the system crashes with the following:
```
thread 'main' panicked at 'condvar wait not supported', library/std/src/sys/wasi/../unsupported/condvar.rs:23:9
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace
Error: failed to run main module `target/wasm32-wasi/debug/example.wasm`
```
Seems I would need to somehow work around the current pending future wait implementation.
I tried looking into if there is an API for the tokio runtime yielding control (stop execution) and resume later, but I could not see any such API. Is there one?
It would be very useful in single threaded contexts like Wasm where the control of the program may not be in Wasm. Control should periodically be yielded outside of Wasm.
",1597,2021-08-31T10:01:37Z,0
162,d0u9,Tokio heavily depends on the epoll mechanism underlayer which is not supported in wasm runtime right now as I know. The wasm runtime(not in the browser) is sandboxed and is wrapped by a WASI layer. The WASI provides simple libc abilities and has some constriains on accessing host resource.,1597,2021-12-23T12:25:53Z,0
163,teohhanhui,"Not sure if these are relevant, but there is `wasi::poll_oneoff`:

https://docs.rs/wasi/0.10.2+wasi-snapshot-preview1/wasi/fn.poll_oneoff.html

and `wasi_tokio::sched::poll_oneoff`:

https://docs.rs/wasi-tokio/0.32.0/wasi_tokio/sched/fn.poll_oneoff.html",1597,2021-12-25T14:48:21Z,0
164,Darksonn,"You can get this by combining a [`tokio::io::duplex`][1] with [`tokio_util::io::ReaderStream`][2].

[1]: https://docs.rs/tokio/latest/tokio/io/fn.duplex.html
[2]: https://docs.rs/tokio-util/latest/tokio_util/io/struct.ReaderStream.html",4345,2021-12-25T18:44:28Z,0
165,itamarst,"Ah hah! Here's the code using that suggestion:

```rust
let (mut asyncwriter, asyncreader) = tokio::io::duplex(256 * 1024);
let streamreader = tokio_util::io::ReaderStream::new(asyncreader);
```",4345,2021-12-25T20:56:16Z,0
166,itamarst,"Perhaps this is more of a documentation issue? As a beginner I could not have figured that out on my own; I know enough of this sort of thing to know what the shape should be, but not where to look.",4345,2021-12-25T20:57:20Z,0
167,Darksonn,"I don't disagree, but where should we put this? One of the main challenges with stuff like this is putting it somewhere people will find it when they need it.

I already updated my response in the thread you linked.",4345,2021-12-25T21:09:46Z,0
168,itamarst,"In the four-quadrants model of documentation (https://documentation.divio.com/) this would be a how-to, I think. ""How to connect  AsyncRead/AsyncWrite/Sink/Stream"" and then show all the combinatorical variants. So probably under https://tokio.rs/tokio/topics? As a companion to the sync topic. And maybe another on bridging `Read` and `Write`.

I also had to do ""here's the `Stream` from Actix, turn it into a `AsyncRead`"" for the upload side, and that was slightly tricky since I had to adapt error types from `PayloadError` to `std::io::Error`; eventually I figured out `Stream` has `map`:

```rust
async fn upload_report(
    payload: web::Payload,
    config: web::Data<Configuration>,
) -> Result<web::Json<DownloadKey>, ApiError> {
    let mut payload_asyncread =
        StreamReader::new(payload.map(|i| {
            i.map_err(|_| std::io::Error::new(std::io::ErrorKind::Other, ""payload error""))
        }));
    // ...
    config
        .storage_bucket
        .put_object_stream(&mut payload_asyncread, format!(""/{}"", download_key))
        .await
        .map_err(|e| {
            error!(error = %e);
            ApiError::S3
        })?;
    info!(download_key = %download_key);

    Ok(web::Json(download_key))
}
```",4345,2021-12-25T21:18:05Z,0
169,Darksonn,"Yeah, I suppose it makes sense if you combine all the conversions into a single post. I'll put it on my endless list of topics articles I should write.",4345,2021-12-25T22:00:13Z,0
170,itamarst,Thank you!,4345,2021-12-26T14:23:28Z,0
171,Darksonn,"You will need to reuse the `stdout` object. 
```Rust
use tokio::io::{self, AsyncBufReadExt, AsyncWriteExt, BufReader};

#[tokio::main]
async fn main() -> io::Result<()> {
    let mut stdout = io::stdout();

    stdout.write_all(b""What's your name?: "").await?;
    stdout.flush().await?;
    let mut buf = String::new();
    let mut stdin = BufReader::new(io::stdin());
    stdin.read_line(&mut buf).await?;

    let greeting = ""Hello, "".to_string() + &buf;
    stdout.write_all(greeting.as_bytes()).await?;
    stdout.flush().await?;
    Ok(())
}
```",4347,2021-12-27T11:16:05Z,0
172,sfackler,"`""0.2.0""` does not pin to that exact version - it supports any `0.2.x` version.",4350,2021-12-27T19:44:11Z,0
173,ReagentX,"Is the warning `cargo` emits safe to ignore, then?",4350,2021-12-27T19:45:43Z,0
174,sfackler,Run `cargo update`.,4350,2021-12-27T19:47:12Z,0
175,Darksonn,You are welcome to submit such a PR.,4340,2021-12-25T18:11:26Z,0
176,Darksonn,Thanks.,4352,2021-12-28T14:08:26Z,0
177,taiki-e,"> error: no such subcommand: `hack`
> 
> 	Did you mean `check`?

Sorry, I forgot to mention the install of `cargo-hack`...",3131,2020-11-11T21:00:19Z,0
178,taiki-e,"> error: use of deprecated constant `std::sync::ONCE_INIT`: the `new` function is now preferred
>  --> tokio/src/process/unix/mod.rs:65:1
>   |
> 65 | / lazy_static::lazy_static! {
> 66 | |     static ref ORPHAN_QUEUE: OrphanQueueImpl<StdChild> = OrphanQueueImpl::new();
> 67 | | }
>    | |_^
>    |
>    = note: `-D deprecated` implied by `-D warnings`
>    = note: this error originates in a macro (in Nightly builds, run with -Z macro-backtrace for more info)

It seems `lazy_static`'s requirement needs to be raised to 1.4.
https://github.com/rust-lang-nursery/lazy-static.rs/commit/1dbd5ae6ccb33c1f88fe521c9ab1f8f0e4cf5193",3131,2020-11-11T21:11:37Z,0
179,taiki-e,"> Currently by not enabling the new feature resolver, test features are enabled even when building Tokio in non-test mode. This means e.g. that we never build Tokio with only the `fs` feature in CI because test-util depends on the `rt` feature, enabling that too.

This is due to v1 resolver merging the features of normal dependencies and the dev-dependencies
cargo-hack's --no-dev-deps, --remove-dev-deps, cargo's unstable -Zfeatures=all, -Zfeatures=dev-deps, -Zavoid-dev-deps can handle this issue. ([cargo-hack is originally designed to handle these problems that occur with v1 resolvers.](https://github.com/tokio-rs/tokio/pull/1695))
Our CI already uses one of them, so it works correctly.

https://github.com/tokio-rs/tokio/blob/dc1894105bfacb541d219804d7678b5108f54359/.github/workflows/ci.yml#L210

https://github.com/tokio-rs/tokio/blob/dc1894105bfacb541d219804d7678b5108f54359/.github/workflows/ci.yml#L245-L247

---

> Adding the resolver = ""2"" option to our workspace Cargo.toml fixes the issue on new rustc versions, but it causes our MSRV to emit an error when building Tokio.

AFAIK cargo does not provide a stable way to change the resolver version at runtime, but I think it would be easy to add the ability to do that to cargo-hack.",4357,2021-12-29T23:05:48Z,0
180,Darksonn,"Alright, it's good that we are handling it properly. Thanks for verifying.",4357,2021-12-29T23:15:12Z,0
181,Noah-Kennedy,Would v0.8 add support for `UdpSocket::peer_addr`?,4135,2021-09-25T19:14:22Z,0
182,Thomasdezeeuw,"> Would v0.8 add support for `UdpSocket::peer_addr`?

Yes, I think v0.7 couldn't because it was only added 1.40 which was too new at the time.",4135,2021-09-25T20:48:53Z,0
183,hawkw,"It's worth noting that Mio's `TcpSocket` already exposes some additional socket options that Tokio doesn't expose:
- [`SO_REUSEPORT` (on Unix only)](https://github.com/tokio-rs/mio/blob/27fbd5f04bb5f52a4d1c358cf0c04c6074a3d46b/src/net/tcp/socket.rs#L90-L95)
- [`SO_LINGER`](https://github.com/tokio-rs/mio/blob/27fbd5f04bb5f52a4d1c358cf0c04c6074a3d46b/src/net/tcp/socket.rs#L104-L107).

We may want to expose these as well
",3082,2020-10-31T18:58:28Z,0
184,hawkw,"Opened tokio-rs/mio#1384 to expose buffer size, and tokio-rs/mio#1385 to expose the keepalive interval. We may also want to add SO_NODELAY...",3082,2020-10-31T22:24:11Z,0
185,Darksonn,I think it makes total sense to add these methods to `TcpSocket`. :+1:,3082,2020-11-01T15:31:40Z,0
186,Freaky,"I ran into a similar difficulty while updating [tarssh](https://github.com/Freaky/tarssh) to Tokio 0.3 - I was [setting send/recv buffers](https://github.com/Freaky/tarssh/blob/f6f33e2a888f9549c2549fc320224d15e684c6ea/src/main.rs#L112-L116) on the `TcpStream` from an `accept()` call, but there seems no way to ([sensibly](https://gist.github.com/Freaky/03bcfdd5fa1a2a3e1146d7018dbaecb7)) replicate this behaviour in 0.3?",3082,2020-11-26T22:55:29Z,0
187,biluohc,So how to set TCP keepalive for socket from accept()?,3082,2021-04-23T07:52:32Z,0
188,Darksonn,"If Tokio does not expose a method for doing it, you can do it with the `socket2` crate using something like [`SockRef`][1].

[1]: https://docs.rs/socket2/0.4/socket2/struct.SockRef.html",3082,2021-04-23T08:59:28Z,0
189,thedodd,"Having used these methods from tokio 0.2 — namely `set_keepalive` — it would be great to have these in tokio 1.0 as well. For now, I'm using SockRef as @Darksonn mentioned (thanks @Darksonn).",3082,2021-06-07T16:45:02Z,0
190,esavier,"Is there any reasoning why available socket options are not exposed?
This kind of scratches Tokio out from some application",3082,2021-06-08T11:36:28Z,0
191,silence-coding," is there a better way to  set keepalive? The way I'm doing it right now is inelegant.
#4028 ",3082,2021-08-05T11:56:04Z,0
192,esavier,"yeah, i have no idea why setting options is not in the tokio api, but currently this is only option that i am aware of. Basically you have to create external socket structure and hopefully cast it to the tokio's version after setting the correct option. ",3082,2021-08-05T12:25:08Z,0
193,taiki-e,"As for the socket2 issue, I don't think it should be considered a blocker, but if one of the reviewers wants to make it a blocker, I'm fine with that.",4270,2021-11-23T06:13:48Z,0
194,taiki-e,"I got two approvals and no one had raised any objections for over a month, so I'll merge this.",4270,2021-12-31T03:28:04Z,0
195,carlosb1,"I did a [proposal](https://github.com/carlosb1/tokio/tree/3312_request_new_method_peer_addr) , but it is necessary update mio to 0.8.0",3312,2021-01-08T19:46:07Z,0
196,Darksonn,"Also, there's a merge conflict preventing this from getting merged.",4351,2021-12-30T17:54:58Z,0
197,taiki-e,(CI failure will be fixed in https://github.com/tokio-rs/tokio/pull/4361),4351,2021-12-31T09:58:16Z,0
198,Darksonn,You can merge in master to your branch to fix the CI failure.,4351,2021-12-31T10:31:40Z,0
199,Darksonn,"Unfortunately this is not possible because a mutable reference has to be unique, but you could call the `with_mut` method inside itself to get two mutable references. The intention is that you use a `Cell` or `RefCell` to do this.",4375,2022-01-04T09:01:23Z,0
200,hawkw,"IMO, the main benefit for keeping these types private is to reserve the ability to replace them with `async fn`s if/when that becomes possible. I'm less concerned about cluttering the documentation with combinator types, as we could also add `#[doc(hidden)]` attributes, or export them all in a submodule so that they don't show up in the main `stream` module.

If reserving the ability to make them `async fn`s someday is the primary reason to keep them private, we should then think about whether this is likely to happen. If/when `async fn` trait methods are possible on stable, will we want to rewrite these combinators to be `async fn`s?

It's worth noting that if we want to reserve the ability to use `async fn`s for these methods eventually, that _is_ still a breaking change with the current API surface. Currently, the various `Stream` combinators will all automatically impl `Unpin` if all their type parameters do, while an `async fn`-based implementation will never be `Unpin`. Therefore, using `async fn` would be a breaking change.

If being able to replace these combinators with `async fn`s is something we care about, we should probably also add `PhantomPinned` to them in 0.3, making them `!Unpin`.  If we _don't_ make them `!Unpin`, we are essentially committing to not replacing them with `async fn` for the next three years after when Tokio 1.0 is released.  From my perspective, if we don't make the combinators `!Unpin`, then we should just go ahead and export the types publicly, especially since many users seem to want this.",2723,2020-07-30T21:52:23Z,0
201,Darksonn,"Note that this issue is specifically about combinators, and that nothing in the list of methods actually returns a `Future`. ",2723,2020-07-31T06:50:14Z,0
202,hawkw,"Whoops! In that case, the motivation for not exposing the combinators that I mentioned doesn't really apply at all.",2723,2020-07-31T17:29:47Z,0
203,alce,"As far as I understand, there are at least two things to consider:

* Stabilization of the `Stream` trait in std. It looks like the trait will include the `next` method and `Next` future and could happen relatively quickly.

* The potential availability of generators, which will produce `!Unpin` streams. At this point probably most streams will be `!Unpin`.  As @hawkw suggests, we could force combinators to not implement `Unpin` . This  means streams would need to be pinned before iteration. 

Another possibility can be not to use combinators at all and return `Pin<Box<dyn Stream<...>>>` in lieu of `impl Stream<..>` although it seems a little heavy handed.

Edit: ...on second thought the `Pin<Box<...>>` thing doesn't make sense, does it?",2723,2020-09-10T18:33:01Z,0
204,carllerche,This is not critical to solve for 0.3. I am going to punt.,2723,2020-10-08T20:06:17Z,0
205,osa1,"In the meantime, is there anything users can do to e.g. pass return value of `StreamExt::fuse` to a function? Because the type is not public, we currently can't implement a function that takes return value of `StreamExt::fuse` as argument. Do we have any workarounds for this?",2723,2020-11-12T14:26:27Z,0
206,Darksonn,"Sure, you can use generics to accept any stream.
```rust
fn takes_stream<S: Stream<Item = ...>>(s: S) {
    ...
}
```
In the specific case of `fuse`, you could also use the analogous method from the futures crate.",2723,2020-11-12T14:32:00Z,0
207,chapa,"Hi!

Until combinators of streams are public, is it possible to write a function that returns a `Throttle`?
```rust
pub fn foo() -> /* what do I put here ? */ {
    stream::iter(vec![1, 2, 3]).throttle(Duration::from_secs(1))
}
```
If I try to use a generic type:
```rust
pub fn foo<S: Stream<Item = i32>>() -> S {
    stream::iter(vec![1, 2, 3]).throttle(Duration::from_secs(1))
}
```
I get the error:
```
pub fn foo<S: Stream<Item = i32>>() -> S {
           - this type parameter       - expected `S` because of return type
    stream::iter(vec![1, 2, 3]).throttle(Duration::from_secs(1))
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ expected type parameter `S`, found struct `stream::throttle::Throttle`
```
I don't understand, why isn't `Throttle` a `S`?",2723,2020-11-30T00:02:54Z,0
208,nytopop,"@chapa 

> I don't understand, why isn't Throttle a S?

Because `S` is decided by whoever calls `foo`, not `foo`. For example, someone might attempt to call it in such a way that `S` is _not_ the return type of `stream::iter`, as in `foo::<SomethingElse>()`.

Returning an [`impl Trait`](https://doc.rust-lang.org/edition-guide/rust-2018/trait-system/impl-trait-for-returning-complex-types-with-ease.html#return-position) should work in this case:

```rust
pub fn foo() -> impl Stream<Item = i32> {
    stream::iter(vec![1, 2, 3]).throttle(Duration::from_secs(1))
}
```",2723,2020-11-30T02:24:18Z,0
209,Darksonn,"Yeah, the throttle stream may not be an `S`, since the caller might have chosen `S` to be some other stream type than `Throttle`.",2723,2020-11-30T07:54:26Z,0
210,chapa,"Ok thank you, `impl Trait` solves the problem in that case indeed. Actually I should have explain my real problem instead of trying to find a simpler equivalent that is not so equivalent :sweat_smile:

I wanted a trait with a method that returns a `Stream` but I couldn't have `impl Stream` as return type because ""`impl Trait` not allowed outside of function and inherent method return types"".
And since I can't use generics on the method (as we saw here), I ended up with an associated type :
```rust
pub trait MyTrait {
    type Stream: Stream<Item = i32>;

    fn foo(&self) -> Self::Stream;
}
```
But now I'm stuck on trait implementations, I would have liked to do something like this :
```rust
pub struct MyStruct {}

impl MyTrait for MyStruct {
    type Stream = impl Stream<Item = i32>;

    fn foo(&self) -> Self::Stream {
        stream::iter(vec![1, 2, 3]).throttle(Duration::from_secs(1))
    }
}
```
But `impl Trait` in type aliases is unstable and needs the `type_alias_impl_trait` feature.

Is there another way to have a trait's method returning a `Stream` ? (without enabling unstable features)",2723,2020-11-30T10:19:01Z,0
211,asonix,Rather than returning an `impl Stream` you could try returning a `Box<dyn Stream>` or a `Pin<Box<dyn Stream>>` and suffer the allocation until it's possible to return `impl Foo` in traits,2723,2020-11-30T14:16:48Z,0
212,chapa,"It works well with a `Pin<Box<dyn Stream>>`, thank you! I'm not sure if I prefer this or using the unstable feature, but now I know it's possible without it.",2723,2020-11-30T16:26:16Z,0
213,carllerche,Exposing combinators is not a breaking change. I am going to remove the 1.0 tag.,2723,2020-12-09T18:52:40Z,0
214,talchas,"Is it a good idea in the first place to have these combinators which cause conflicts with `futures::stream::StreamExt` but don't replace `futures` entirely? `timeout` and `throttle` obviously are tokio-specific, and `all`, `any`, `merge` at least don't exist at the moment in `futures`. The rest however cause name conflicts the moment you need any of the combinators in `futures` that don't exist in `tokio`.",2723,2020-12-12T17:51:54Z,0
215,carllerche,Tokio aims to provide everything commonly needed to implement an async app with Rust.,2723,2020-12-12T21:29:15Z,0
216,NeoLegends,"This this a decision you intend to stick to or is that something you might want to reconsider in the future? Reason being I presume most projects will rely on both `futures` and `tokio` at the same time and it might just make the adoption story easier for users if those conflicts didn't arise.

That said, that's a decision that can be made when time comes to decide whether to expose the combinators, or not.",2723,2020-12-16T16:06:02Z,0
217,Darksonn,"Note that with the introduction of the `async-stream` crate, exposing the various combinator types in that crate is something we can experiment with, without having to commit to that for Tokio 1.0.",2723,2020-12-17T14:27:22Z,0
218,ahornby,"Hi, I'd like to be able to call Chain::into_inner() to get back to the two component parts,  what's the recommended route to be able to do that?",2723,2021-07-11T18:37:56Z,0
219,alcjzk,"Why not outsource this decision to the users of the crate, by having combinators re-exported in a module(s) behind a feature flag? That way those who need access to these types can choose said access with the cost of some extra namespace clutter.

I don't really see why this would need to be an API level restriction.",2723,2022-01-04T09:13:22Z,0
220,Darksonn,"I am open to exposing the combinators in tokio-stream, but I don't think it makes sense to hide them behind a feature flag. ",2723,2022-01-04T09:46:39Z,0
221,Darksonn,Thoughts? @Thomasdezeeuw ,4349,2021-12-27T13:36:28Z,0
222,Thomasdezeeuw,"@Darksonn my first instinct would be that Tokio isn't checking [`Event::is_error`](https://docs.rs/mio/latest/mio/event/struct.Event.html#method.is_error) when handling read events, but I don't really know where the related code is so it's hard for me to say. If you can point to the related code I can look into it further.",4349,2021-12-27T14:10:46Z,0
223,Darksonn,"Well, it is getting the events [here][1]. The `set_readiness` call goes [here][2].

[1]: https://github.com/tokio-rs/tokio/blob/78e0f0b42a4f7a50f3986f576703e5a3cb473b79/tokio/src/io/driver/mod.rs#L170
[2]: https://github.com/tokio-rs/tokio/blob/78e0f0b42a4f7a50f3986f576703e5a3cb473b79/tokio/src/io/driver/scheduled_io.rs#L152",4349,2021-12-27T15:40:05Z,0
224,Thomasdezeeuw,Looking at [`Ready::from_mio`](https://github.com/tokio-rs/tokio/blob/78e0f0b42a4f7a50f3986f576703e5a3cb473b79/tokio/src/io/driver/ready.rs#L38-L69) it doesn't seem to consider `mio::Error::is_error`. So it already goes wrong in the call here: https://github.com/tokio-rs/tokio/blob/78e0f0b42a4f7a50f3986f576703e5a3cb473b79/tokio/src/io/driver/mod.rs#L174,4349,2021-12-27T16:52:15Z,0
225,BraulioVM,"What should the fix do? Should `async_fd.readable().await` return an error whenever the `EPOLLERR` happens? Or should it return success (and the user will get the error when attempting a read)? 

The first one makes more sense to me, but I want to hear what you think before working on an implementation.",4349,2022-01-04T14:01:19Z,0
226,Thomasdezeeuw,"> What should the fix do? Should `async_fd.readable().await` return an error whenever the `EPOLLERR` happens? Or should it return success (and the user will get the error when attempting a read)?
> 
> The first one makes more sense to me, but I want to hear what you think before working on an implementation.

If `EPOLLERR` is returned went something went wrong, so the most logical path would be to return the error to the user. Getting the error can be a bit tricky though. For sockets we have `SO_ERROR`, but I'm not sure a (fd) generic version of that exists.

If the error can't be retrieved we *could* pretend the fd is readable and let the user perform a read operation, that *should* also return the error. However I'm not sure it's guaranteed, for example I remember `fsync` in the past loosing errors (on Linux) but I'm a bit fussy on it.",4349,2022-01-04T14:08:16Z,0
227,BraulioVM,"> If EPOLLERR is returned went something went wrong, so the most logical path would be to return the error to the user. Getting the error can be a bit tricky though. For sockets we have SO_ERROR, but I'm not sure a (fd) generic version of that exists.

Could we not return an error to the user that basically just says ""EPOLLERR happened"", and let them retrieve the actual underlying error in the way the find appropriate? So, for instance, they could decide to read `SO_ERROR` if it's sockets they are dealing with. Or they would attempt a `read` if they don't have better options",4349,2022-01-04T14:11:09Z,0
228,3442,"> What should the fix do? Should `async_fd.readable().await` return an error whenever the `EPOLLERR` happens? Or should it return success (and the user will get the error when attempting a read)?
> 
> The first one makes more sense to me, but I want to hear what you think before working on an implementation.

The current behavior of `async_fd.writable().await` is to succeed (try the last test in my original post, it `unwrap()`s without panic). So I think it would be quite inconsistent for `readable().await` to not do exactly the same. On the other hand, this behavior does not seem to be documented at all, so the more correct way of returning a ""EPOLLERR happened"" error is feasible as long as the current `writable()` behavior is treated as another bug.",4349,2022-01-04T14:20:34Z,0
229,Thomasdezeeuw,"> Could we not return an error to the user that basically just says ""EPOLLERR happened"", and let them retrieve the actual underlying error in the way the find appropriate? So, for instance, they could decide to read `SO_ERROR` if it's sockets they are dealing with. Or they would attempt a `read` if they don't have better options

Possibly, but then it would have to be mapped to `io::Error` and the documentation spell out that itself is not really an error (or at least not the source of the error).",4349,2022-01-04T14:21:32Z,0
230,BraulioVM,"> The current behavior of async_fd.writable().await is to succeed (try the last test in my original post, it unwrap()s without panic). 

This can be traced down to 
https://github.com/tokio-rs/mio/blob/dca2134ef355b3c0d00e8e338e44e7d9ed63edac/src/sys/unix/selector/epoll.rs#L180-L187
https://github.com/tokio-rs/mio/blob/05009e4f60335fa00e9ea6a118595548afee0607/src/event/event.rs#L116-L123

An event with `EPOLLERR` is considered `is_write_closed`, which wakes up awaiters with a write interest. However, `EPOLLERR` does not affect `is_read_closed`. 

Maybe, given this issue, it should? Or would that mask errors that users would want to handle explicitly? If so, which sounds reasonable, why does that same logic not apply to `is_write_closed`? 

If `EPOLLER` affected `is_read_closed` in mio, that would lead (I think, haven't checked) to @3442's `readable().await` being woken up and then the next `read` would fail.",4349,2022-01-04T15:18:46Z,0
231,Thomasdezeeuw,"> This can be traced down to https://github.com/tokio-rs/mio/blob/dca2134ef355b3c0d00e8e338e44e7d9ed63edac/src/sys/unix/selector/epoll.rs#L180-L187 https://github.com/tokio-rs/mio/blob/05009e4f60335fa00e9ea6a118595548afee0607/src/event/event.rs#L116-L123
> 
> An event with `EPOLLERR` is considered `is_write_closed`, which wakes up awaiters with a write interest. However, `EPOLLERR` does not affect `is_read_closed`.

`EPOLLERR` also triggers `is_error`. It trigger `is_write_closed` because of the `epoll` manual, which states:

> Error condition happened on the associated file descriptor. This
event is also reported for the write end of a pipe when the read end
has been closed.

See https://github.com/tokio-rs/mio/pull/1350.

> Maybe, given this issue, it should? Or would that mask errors that users would want to handle explicitly? If so, which sounds reasonable, why does that same logic not apply to `is_write_closed`?

No `is_read_closed` and `is_error` are two different things. Tokio should simply check `is_error`, Mio is not to blame here.

> If `EPOLLER` affected `is_read_closed` in mio, that would lead (I think, haven't checked) to @3442's `readable().await` being woken up and then the next `read` would fail.

",4349,2022-01-04T15:39:51Z,0
232,BraulioVM,"> EPOLLERR also triggers is_error. It trigger is_write_closed because of the epoll manual, which states:
>> Error condition happened on the associated file descriptor. This
event is also reported for the write end of a pipe when the read end
has been closed.

Got it",4349,2022-01-04T15:50:55Z,0
233,hawkw,"> The oneshot code is honestly pretty bad now that I look at it - there are very few safety justifications in the code.

Yeah, I was also thinking about trying to clean up more of the existing implementation (maybe in a follow-up...). But, I'm pretty confident that this change fixes the specific crash in question.",4226,2021-11-12T19:05:02Z,0
234,hawkw,"As a note, I can run my repro from https://github.com/tokio-rs/tokio/issues/4225#issuecomment-967434847 with this branch for over 40 minutes without seeing any segfaults or mangled strings.",4226,2021-11-12T22:00:20Z,0
235,hawkw,"> > The oneshot code is honestly pretty bad now that I look at it - there are very few safety justifications in the code.
> 
> Yeah, I was also thinking about trying to clean up more of the existing implementation (maybe in a follow-up...). But, I'm pretty confident that this change fixes the specific crash in question.

#4229 should help make some of the oneshot implementation's invariants a bit clearer, I hope!",4226,2021-11-13T00:23:31Z,0
236,Arnavion,Is there any plan to backport this to 0.1.x ?,4226,2022-01-04T19:40:10Z,0
237,Darksonn,"We don't have any plans, no.",4226,2022-01-04T20:18:47Z,0
238,Arnavion,"Okay, thanks.",4226,2022-01-04T20:27:54Z,0
239,cecton,@Darksonn you suggested such a trait in tokio-util. Is this what you had in mind?,4244,2021-11-18T09:35:44Z,0
240,Darksonn,I'm closing this because the implementation is going in the wrong direction and there hasn't been any activity for a while. Feel free to reopen or open a new issue if you want to continue working on this.,4244,2021-12-10T11:47:33Z,0
241,cecton,I'm back on this! :grin: Unfortunately I can't reopen the ticket on my side. I already pushed one new commit that replaces the box with the associated type but it's not visible here for some reason. Should I open a new PR? cc @Darksonn ,4244,2022-01-07T12:46:08Z,0
242,Darksonn,"Yeah, just open a new PR.",4244,2022-01-07T13:39:06Z,0
243,hawkw,"Hmm, looks like `cargo audit` doesn't like me after removing the config, but I'm not sure why. It claims `chrono` is still being pulled as a dependency of `tracing-subscriber` 0.2, but when i run `cargo tree`, I only see v0.3...
```
:# eliza at noctis in tokio on  eliza/update-examples-deps [?] via ⚙️ v1.56.1 in ❄️ nix-shell [impure]
:; cargo tree -p tracing-subscriber -i
tracing-subscriber v0.3.1
[dev-dependencies]
└── examples v0.0.0 (/home/eliza/Code/tokio/examples)
```",4227,2021-11-12T21:15:10Z,0
244,Darksonn,"Yeah, I don't know either.",4227,2021-11-12T21:17:10Z,0
245,Darksonn,This will be unblocked by https://github.com/tokio-rs/loom/pull/241.,4227,2021-11-23T12:37:39Z,0
246,Darksonn,Do you want to add it to the TcpListener docs too?,4386,2022-01-07T15:31:02Z,0
247,tr3ysmith,@Darksonn Yeah i can do that,4386,2022-01-07T15:52:08Z,0
248,tr3ysmith,"@Darksonn Actually the TCP Listener already had it, so I just matched up the wording to keep it the same. All good now",4386,2022-01-07T15:55:05Z,0
249,Darksonn,I'm fine with adding these impls. You can safely use `AssertUnwindSafe` to circumvent it.,4336,2021-12-22T16:25:12Z,0
250,Darksonn,"Instead of adding it to just `UdpSocket`, I think we should add it to `PollEvented`, which should make all `tokio::net` types unwind safe.",4384,2022-01-07T10:51:14Z,0
251,Hodkinson,"Makes sense, added it there instead. I also added a unit test, but can remove/refactor this if it's too much.",4384,2022-01-07T16:13:31Z,0
252,Darksonn,"I don't mind adding some tests, but I think we should include a test that verifies that the trait is implemented on the actual `tokio::net` types rather than on `PollEvented`.",4384,2022-01-07T20:18:26Z,0
